164	14.6	0.14	white_swift	31347
165	14.68	0.02	white_swift	31351
4547.5	18.7	0.18	v_swift	31351
3932.5	19.8	0	b_swift	31351
4414.5	20.1	0	u_swift	31351
4957.5	20.1	0	uvw1_swift	31351
4752	20.2	0	uvm2_swift	31351
4343	20.4	0	uvw2_swift	31351
33910	14.5	0	Clear	31352
34191	16.1	0	Clear	31352
34191	16.8	0	Clear	31352
34472	16.3	0	Clear	31352
34472	17	0	Clear	31352
19980	21.43	0	B	31353
19620	19.86	0.06	V	31353
19296	18.65	0.02	R	31353
18972	17.34	0.01	I	31353
35038.8	18.7	0	V	31356
35978.4	17.91	0.08	I	31356
36604.8	19.26	0.13	R	31356
38379.6	18.08	0.1	I	31356
39006	19.16	0.13	R	31356
53879	21.97	0.1	g	31357
54034.6	19.84	0.03	r	31357
54181.4	18.48	0.03	i	31357
54328.3	18.2	0.03	z	31357
58311.4	22.21	0.13	g	31357
58466.9	19.92	0.03	r	31357
58613.8	18.58	0.03	i	31357
58769.3	18.27	0.03	z	31357
48762	18.45	0.03	i'	31358
60177	19.81	0.12	r'	31361
60177	18.67	0.14	i'	31361
60785	20.48	0.1	V	31363
26280	19	0	R	31364
49075.2	19.1	0.09	Rc	31366
50630.4	18.13	0.07	Ic	31366
52185.6	19.4	0.2	Rc	31366
53568	18.16	0.09	Ic	31366
55123.2	19.09	0.17	Rc	31366
109800	20.1	0	R	31368
61109	19.86	0.13	r	31370
146574	19.76	0.11	R	31371
146574	18.03	0.13	I	31371
144288	18.29	0.05	J	31373
251550	20.95	0.21	R	31383
251550	19.09	0.25	I	31383
27828	18.19	0.15	R	31384
246586	19.4	0.4	Ic	31387
319158	21.31	0.18	R	31389
319158	20.43	0.12	I	31389
287784	21.5	0.12	R	31390
117000	19.46	0.06	R	31394
400032	19.71	0.1	J	31395
465422	22.17	0.18	R	31398
486785	22.9	0	g	31401
483725	22.54	0.24	r	31401
480845	21.27	0.1	i	31401
479765	21.17	0.22	z	31401
645005	22.8	0.3	Rc	31420
137583	21.17	0.06	r	31425
137877	19.7	0.04	i	31425
138162	19.48	0.05	z	31425
233885	19.97	0.12	z	31425
234317	20.39	0.08	i	31425
234611	21.58	0.17	r	31425
319092	20.61	0.12	z	31425
319533	22.31	0.17	r	31425
319956	20.89	0.09	i	31425
397103	20.63	0.11	z	31425
397535	21.25	0.11	i	31425
397829	23.13	0.34	r	31425
579061	21.34	0.19	i	31425
200700	19.52	0.02	I	31442
208476	20.95	0.04	R	31442
216135	21.5	0.616	R	31504
