time_sec	flux	flux_err	band_init	band_norm	source
1374	4.662704227481976e-14	1.292179110522533e-15	r	R	22029
1741.82	4.2724891502446245e-14	3.935984834370471e-15	Rc	R	22031
4170.53	2.4585608888904483e-14	2.264922866450143e-15	Rc	R	22031
2148	3.482839809441996e-14	4.490939614844124e-15	R	R	22033
31644	7.882026078281613e-15	8.71315645331604e-16	r	R	22037
31644	8.940519879788726e-15	9.172352394467558e-16	i	R	22037
31644	1.2301182852868627e-14	4.000116858587626e-15	Y	R	22037
31644	1.1000305488987938e-14	2.4158186667922282e-15	J	R	22037
31644	5.464135265325966e-15	1.8202443380708026e-15	H	R	22037
196	3.2354411135106597e-13	1.042982986812158e-13	R	R	22041
115506	5.762857322867224e-15	7.431917665079396e-16	r	R	22042
115506	7.10170737362993e-15	7.285858485766457e-16	i	R	22042
