nan	nan	nan	R
33359.9	0.081132	0.001481	R
45779.9	0.044585	0.000409	R
121379.9	0.009145	0.000412	R
135719.71	0.005665	0.000402	R
221279.9	0.001911	0.000136	R
307380.1	0.000958	0.000124	R
305640.0	0.001031	0.000318	R
1167300.0	0.00149	0.000106	R
1598400.0	0.000984	7e-05	R
1687560.0	0.001184	8.4e-05	R
34718.98	0.079724	0.0	R
36446.98	0.029757	0.00384	R
38793.6	0.028946	0.002056	R
39312.86	0.021757	0.000787	R
41078.02	0.021359	0.000961	R
42583.1	0.022993	0.000627	R
45005.76	0.021958	0.000794	R
95250.82	0.015617	0.00084	R
103658.4	0.011261	0.0008	R
124434.14	0.008121	0.000782	R
133191.65	0.007827	0.000489	R
863294.98	0.000382	9.2e-05	R
38880.0	0.029214	0.001824	R
39035.52	0.024524	0.000448	R
39614.4	0.021958	0.000794	R
41376.96	0.022573	0.000816	R
42880.32	0.025211	0.000687	R
45308.16	0.02342	0.000847	R
46811.52	0.019842	0.000718	R
124727.04	0.008121	0.000782	R
133488.0	0.008661	0.000541	R
131025.6	0.009154	0.000728	R
863294.98	0.000382	9.2e-05	R
37350.72	0.188274	0.005131	R
37912.32	0.183143	0.004991	R
42232.32	0.156599	0.005664	R
42940.8	0.149551	0.004076	R
45195.84	0.131459	0.003583	R
46992.96	0.125542	0.003421	R
49386.24	0.115555	0.003149	R
132390.72	0.021617	0.000973	R
132632.64	0.021222	0.000768	R
132840.0	0.021817	0.001173	R
222739.2	0.010064	0.001053	R
1084320.0	0.004686	0.000605	R
1170720.0	0.004516	0.000473	R
1258850.0	0.004044	0.000522	R
1341790.0	0.004196	0.000541	R
1492990.0	0.004558	0.000514	R
