time_sec	flux	flux_err	band_init	band_norm	source
1260	1.9393602306874048e-12	1.7862167828505246e-14	R	R	29547
1260	2.3512416301937933e-12	4.655236696757592e-14	I	R	29547
54	3.822092911220233e-12	1.365343021613172e-13	g	R	29548
95	2.2214325502926144e-11	6.138189218851421e-12	r	R	29551
3743.71	5.575723642985371e-13	2.4110746176474343e-14	g	R	29549
3836.16	7.288415637192774e-13	2.018590892473561e-14	r	R	29549
3926.02	7.60387178614922e-13	2.3677056725743847e-14	i	R	29549
4294.94	7.9210680011213e-13	4.908349246276309e-14	z	R	29549
15753.6	2.2229876890016808e-13	2.067677821512078e-14	V	R	29552
598	2.88104626594912e-12	4.527891078191047e-13	v_swift	R	29559
524.5	2.4131649564351192e-12	2.770630116383683e-13	b_swift	R	29559
383.5	1.461933661871062e-12	8.84036862042533e-14	u_swift	R	29559
16200	4.652201163210178e-13	4.2848356192069267e-14	R	R	29562
30600	1.168580097852072e-13	2.1526040906269633e-14	R	R	29562
646.999	3.627926547282629e-12	3.007299451050122e-13	R	R	29563
892	2.9625008630948455e-12	3.001420543151441e-13	R	R	29563
1224	2.4191259799378604e-12	2.4509071045709933e-13	R	R	29563
1948	1.569128409678822e-12	2.6013972132863345e-13	R	R	29563
3412	1.0657577158966792e-12	1.472398697620246e-13	R	R	29563
6948	3.2827146341781546e-13	3.931031374840132e-14	r	R	29567
6948	5.146112700544433e-13	1.0228593924645901e-13	H	R	29567
387.5	5.8030790359302214e-12	3.2068999875838046e-13	R	R	31753
484	4.321738505160785e-12	2.786327784184447e-13	R	R	31753
581	4.089389575288578e-12	3.013173592161514e-13	R	R	31753
703	3.5946655167721474e-12	2.979728363958942e-13	R	R	31753
800	3.2783739151551174e-12	2.717544566266812e-13	R	R	31753
897.5	3.2783739151551174e-12	2.717544566266812e-13	R	R	31753
1616	1.886507280304626e-12	2.085044899898002e-13	R	R	31753
1804	1.4310621179683834e-12	1.9770853799894913e-13	R	R	31753
2222.5	1.379299203906721e-12	1.6514959685609685e-13	R	R	31753
2933.5	9.368250297594372e-13	1.811980252544938e-13	R	R	31753
4095	7.93703847465272e-13	1.827570647425555e-13	R	R	31753
5803.5	4.567288922496771e-13	1.9771154210075254e-13	R	R	31753
