Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          328.1            -9.0            -9.0    30.0000    -9.0000 v   13.679  -9.0000   0.0392   0.0379  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
          393.1            -9.0            -9.0    35.0000    -9.0000 v   13.964  -9.0000   0.0305   0.0297  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
          473.1            -9.0            -9.0    45.0000    -9.0000 v   14.318  -9.0000   0.0253   0.0247  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
          554.8            -9.0            -9.0    36.6310    -9.0000 v   14.645  -9.0000   0.0282   0.0274  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
          680.6            -9.0            -9.0    59.5000    -9.0000 v   15.038  -9.0000   0.0121   0.0119  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
          853.6            -9.0            -9.0    84.5125    -9.0000 v   15.458  -9.0000   0.0152   0.0150  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
         1038.1            -9.0            -9.0   100.0000    -9.0000 v   15.880  -9.0000   0.0230   0.0226  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
         1256.6            -9.0            -9.0   118.4875    -9.0000 v   16.211  -9.0000   0.0123   0.0122  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
         1529.6            -9.0            -9.0   148.5000    -9.0000 v   16.513  -9.0000   0.0235   0.0230  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
         1844.6            -9.0            -9.0   162.5000    -9.0000 v   16.821  -9.0000   0.0224   0.0219  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
         2125.6            -9.0            -9.0    88.5000    -9.0000 v   17.152  -9.0000   0.0430   0.0414  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
         5983.1            -9.0            -9.0   509.0000    -9.0000 v   18.738  -9.0000   0.0284   0.0276  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
         7211.6            -9.0            -9.0   713.5000    -9.0000 v   19.088  -9.0000   0.0354   0.0343  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
         7983.6            -9.0            -9.0    53.5000    -9.0000 v   18.120  -9.0000  20.0000  20.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
        12578.1            -9.0            -9.0  1242.0000    -9.0000 v   19.985  -9.0000   0.0568   0.0540  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
        18380.1            -9.0            -9.0  1223.0000    -9.0000 v   20.773  -9.0000   0.1342   0.1194  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
        24182.1            -9.0            -9.0  1204.0000    -9.0000 v   21.339  -9.0000   0.2554   0.2066  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
        58335.6            -9.0            -9.0  5131.5000    -9.0000 v   22.493  -9.0000  20.0000  20.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
        71386.6            -9.0            -9.0  6044.5000    -9.0000 v   23.281  -9.0000  20.0000  20.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
        89540.6            -9.0            -9.0  8927.5000    -9.0000 v   22.567  -9.0000  20.0000  20.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
       108192.6            -9.0            -9.0  9717.5000    -9.0000 v   22.426  -9.0000  20.0000  20.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
       125446.6            -9.0            -9.0  4028.5000    -9.0000 v   23.704  -9.0000   0.6421   0.4008  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
       199635.6            -9.0            -9.0  8980.5000    -9.0000 v   24.111  -9.0000   0.4000   0.2916  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
       259116.1            -9.0            -9.0 25770.0000    -9.0000 v   23.569  -9.0000  20.0000  20.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
