Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            166.6000               2.5000    1.2359669214855064e-03    1.5937146908336357e-04
            181.0000               2.5000    9.0366371797394860e-04    1.5813796261502803e-04
            195.4000               2.5000    1.0186074459557204e-03    1.4072582329142602e-04
            210.0000               2.5000    9.0366371797394860e-04    1.3316881062318150e-04
            224.6000               2.5000    5.4451123174257502e-04    1.4543888382756283e-04
            238.9000               2.5000    9.8176341955264162e-04    1.3563563278719355e-04
            255.9000               5.0000    6.4864465478592175e-04    2.1507257602897917e-04
            282.2000               2.5000    8.0910865164686809e-04    1.3413899329399264e-04
            296.7000               2.5000    6.7921433603305255e-04    1.5013908961155684e-04
            318.5000              10.0000    5.2967178877488146e-04    6.3419948806379896e-05
            348.2000              10.0000    6.4864465478592175e-04    5.9742382230271988e-05
            377.7000              10.0000    5.8077356830089802e-04    8.0236835956327729e-05
            417.0000              20.0000    5.0119512945316744e-04    6.9242668018957193e-05
            466.0000              10.0000    4.9660014481870795e-04    1.0062484287294477e-04
            505.8000              20.0000    4.3652270831837591e-04    5.6287319752322356e-05
            554.7000              10.0000    4.5709539006633728e-04    7.5780076431049867e-05
            584.0000              10.0000    4.4875245883836592e-04    8.2663260152954644e-05
            633.8000              30.0000    3.1915881139029891e-04    4.7032981923901577e-05
            703.0000              30.0000    3.1333350649312219e-04    5.7718166556515039e-05
            772.2000              30.0000    3.1623274577611280e-04    5.8252226184212457e-05
            841.6000              30.0000    2.3334947975667587e-04    5.1581476705304449e-05
            911.2000              30.0000    3.2509241679298063e-04    4.7907390355341103e-05
           1010.5000              60.0000    1.9054907095965960e-04    3.5100437032514588e-05
           1119.4000              30.0000    2.0323890018485660e-04    5.2413186039667837e-05
           1188.8000              30.0000    1.7218956743101656e-04    5.3921435386748011e-05
           1258.6000              30.0000    1.9231219983166146e-04    5.4909086942844382e-05
           1357.8000              60.0000    1.4588372159617618e-04    3.7621885540734760e-05
           1587.0000             150.0000    1.4190798511850341e-04    2.7447438523452258e-05
           1904.2000             120.0000    1.4588372159617618e-04    3.8965524310046717e-05
           2362.1000             300.0000    4.7863761602674880e-05    1.2784404907505414e-05
           2936.5000             180.0000    8.7903634236441471e-05    2.0240560363966674e-05
           3412.8000             240.0000    1.0000157302256421e-04    1.3815728276788741e-05
           3938.7000             210.0000    9.8176338586716935e-05    1.2659325292448187e-05
           4595.2000             240.0000    1.0280324694780807e-04    2.9352440612738260e-05
