Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           6944.0000               0.0010    2.3700496831083171e+46    1.5280275435832615e+45
           8331.6000               0.0010    2.5748827081548823e+46    1.4229328105646079e+45
          11162.0000               0.0010    1.9532482726945147e+46    1.4392065552310405e+45
          12555.6000               0.0010    1.8653376178023977e+46    1.3744315890559259e+45
          13959.6000               0.0010    1.7488696788609991e+46    1.4496916925020663e+45
          15362.8000               0.0010    1.6246411447366990e+46    1.6459848191720950e+45
          16764.2000               0.0010    1.6396737643894800e+46    1.3591758513402339e+45
          18165.6000               0.0010    1.4546464352636874e+46    1.0718231340283850e+45
          22235.0000               0.0010    1.2786669681676933e+46    1.2954654172087521e+45
          26447.0000               0.0010    8.9280670641900929e+45    1.3156886222762684e+45
          30268.5000               0.0010    1.2553286654616600e+46    9.2496036963572252e+44
          30450.0000             300.0000    1.5232018107303366e+46    2.8058415071816997e+45
          30609.8000               0.0010    1.3513176415255344e+46    1.1201486208663089e+45
          30951.1000               0.0010    1.1343770861803853e+46    1.0447999374668040e+45
          31294.9000               0.0010    1.3389286867368905e+46    9.8655914349296871e+44
          33961.2000               0.0010    1.0635488565082518e+46    5.8773883515979985e+44
          34301.7000               0.0010    1.2786669681676933e+46    7.0661750029568291e+44
          34643.8000               0.0010    1.0063694501274901e+46    1.1122806530961657e+45
          39962.7000             300.0000    1.0833217063114681e+46    2.0953300062906991e+45
         400550.4000               0.0010    1.1988295265801351e+45    1.3249953966772300e+44
