Time	Mag	MagErr	Band	GCN
170	19.06	0.15	White	12600
33300	22.9  	0.1	g'	12605
33300  	22.3  	0.1	r'	12605
33300  	21.8  	0.1	i'	12605
33300	21.3 	0.1	z	12605
33300   20.5  	0.2	J	12605
33300  	19.8  	0.2	H	12605
33300   19.1  	0.3	K	12605
170.5	19.11	0.1	white	12606
630.	>20.32	?	white	12606
6444.5	>19.9	?	v	12606
8570.	>21.3	?	b	12606
378.5	19.1	0.16	u	12606
11693.	>21.2	?	w1	12606
3308.	>20.4	?	m2	12606
6372.5	>21.5	?	w2	12606
