time	flux	flux_err	band
1705.08	1.930399908417633e-12	1.7698012739370922e-14	R
1778.08	1.930399908417633e-12	1.7698012739370922e-14	R
1844.08	1.930399908417633e-12	1.7698012739370922e-14	R
1915.08	1.7605456407685367e-12	1.6140779453365544e-14	R
1986.08	1.7605456407685367e-12	1.6140779453365544e-14	R
2057.08	1.7605456407685367e-12	1.6140779453365544e-14	R
2128.08	1.7605456407685367e-12	1.6140779453365544e-14	R
2199.08	1.7605456407685367e-12	1.6140779453365544e-14	R
2270.08	1.6056367075617042e-12	1.4720565817122578e-14	R
2341.08	1.7605456407685367e-12	1.6140779453365544e-14	R
2412.08	1.6056367075617042e-12	1.4720565817122578e-14	R
2483.08	1.6056367075617042e-12	1.4720565817122578e-14	R
2933.08	1.464358081364006e-12	1.3425315586667667e-14	R
3004.08	1.464358081364006e-12	1.3425315586667667e-14	R
3075.08	1.464358081364006e-12	1.3425315586667667e-14	R
3146.08	1.464358081364006e-12	1.3425315586667667e-14	R
3217.08	1.3355104429023995e-12	1.2244033336814986e-14	R
3288.08	1.3355104429023995e-12	1.2244033336814986e-14	R
3483.08	1.3355104429023995e-12	1.2244033336814986e-14	R
3554.08	1.218e-12	1.1166691120612908e-14	R
3625.08	1.1108292023354958e-12	1.0184143341736115e-14	R
3698.08	1.1108292023354958e-12	1.0184143341736115e-14	R
3769.08	1.1108292023354958e-12	1.0184143341736115e-14	R
3840.08	1.0130882732030532e-12	9.288049117217481e-15	R
3911.08	1.1108292023354958e-12	1.0184143341736115e-14	R
3982.08	1.1108292023354958e-12	1.0184143341736115e-14	R
4053.08	9.239474863855436e-13	8.470801471372476e-15	R
4123.08	9.239474863855436e-13	8.470801471372476e-15	R
4194.08	8.426501225792643e-13	7.72546275992365e-15	R
4265.08	9.239474863855436e-13	8.470801471372476e-15	R
4336.08	8.426501225792643e-13	7.72546275992365e-15	R
4407.08	1.0130882732030532e-12	9.288049117217481e-15	R
4478.08	9.239474863855436e-13	8.470801471372476e-15	R
4549.08	8.426501225792643e-13	7.72546275992365e-15	R
4620.08	7.685060455768751e-13	7.045705776090941e-15	R
4761.08	1.0130882732030532e-12	9.288049117217481e-15	R
4832.08	9.239474863855436e-13	8.470801471372476e-15	R
4903.08	8.426501225792643e-13	7.72546275992365e-15	R
