time_sec	flux	flux_err	band_init	band_norm	source
265916	2.146796451776203e-13	1.9823004025070608e-14	I	R	452
260732	1.869781544543979e-13	4.307084593653416e-14	I	R	453
179516	4.591652943351255e-13	4.229068647825134e-14	R	R	454
316028	1.386657020576262e-13	2.554316627739551e-14	R	R	454
373916	1.386657020576262e-13	1.2771583138697756e-14	R	R	456
461480	5.942498144666784e-14	3.2839458343330828e-15	R	R	458
514484	3.144291461123329e-14	8.688022280081033e-15	Rc	R	461
354294	1.1014608233223747e-13	1.5217243633794288e-14	R	R	462
440624	1.0518869200659314e-13	1.9376473133273865e-14	R	R	462
527144	4.384994518483958e-14	6.058093806673058e-15	R	R	462
613694	3.1766477139214907e-14	8.777402006123085e-15	R	R	462
734120	2.2385380510406768e-14	3.2008280869551716e-15	K	R	480
