z=   4.9000001e-01 0.
TotalEnergy(erg)    3.4981595822145028e-04    2.6202404980113584e-06
Energy1(erg)    3.7012737198341284e+02    3.0855722469048281e+00
Energy2(erg)   -6.1676548594470933e+02    2.8848383470294241e+01
Energy3(erg)    1.4494962827641971e+03    3.3895696128825769e+01
Energy4(erg)    8.6511841469925162e+02    8.1184982640271972e+00
T_min_T_max    5.3853019789542004e+03    5.9169983513900042e+06
Interval1    5.3853019789542004e+03    2.3365864704589363e+04
Interval2    2.3365864704589363e+04    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    1.0647209263258020e+06
Interval4    1.0647209263258020e+06    5.9169983513900042e+06
