gg   16.700    0.010
gg   16.750    0.010
gg   16.760    0.010
gg   16.780    0.010
gg   16.800    0.010
gg   16.800    0.010
gg   16.820    0.010
gg   16.850    0.010
gg   16.870    0.010
gg   16.890    0.010
gg   16.920    0.010
gg   16.940    0.010
gg   16.950    0.010
gg   16.970    0.010
gg   17.000    0.010
gg   16.990    0.010
gg   17.020    0.010
gg   17.020    0.010
gg   17.040    0.010
gg   17.040    0.010
gg   17.040    0.010
gg   17.060    0.010
gg   17.070    0.010
gg   17.080    0.010
gg   17.080    0.010
gg   17.110    0.010
gg   17.100    0.010
gg   17.120    0.010
gg   17.130    0.010
gg   17.140    0.010
gg   17.150    0.010
gg   17.150    0.010
gg   17.160    0.010
gg   17.170    0.010
gg   17.180    0.010
gg   17.190    0.010
gg   17.200    0.010
gg   17.200    0.010
gg   17.200    0.010
gg   17.220    0.010
gg   17.230    0.010
gg   17.230    0.010
gg   17.260    0.010
gg   17.250    0.010
gg   17.270    0.010
gg   17.270    0.010
gg   17.280    0.010
gg   17.290    0.010
gg   17.300    0.010
gg   17.300    0.010
gg   17.300    0.010
gg   17.310    0.010
gg   17.320    0.010
gg   17.320    0.010
gg   17.340    0.010
gg   17.340    0.010
gg   17.350    0.010
gg   17.350    0.010
gg   17.370    0.010
gg   17.370    0.010
gg   17.380    0.010
gg   17.380    0.010
gg   17.380    0.010
gg   17.390    0.010
gg   17.390    0.010
gg   17.420    0.010
gg   17.410    0.010
gg   17.420    0.010
gg   17.430    0.010
gg   17.420    0.010
gg   17.440    0.010
gg   17.450    0.010
gg   17.460    0.010
gg   17.450    0.010
gg   17.460    0.010
gg   17.470    0.010
gg   17.480    0.010
gg   17.500    0.010
gg   17.480    0.010
gg   17.500    0.010
gg   17.510    0.010
gg   17.500    0.010
gg   17.510    0.010
gg   17.520    0.010
gg   17.520    0.010
gg   17.530    0.010
gg   17.520    0.010
gg   17.550    0.010
gg   17.550    0.010
gg   17.540    0.010
gg   17.560    0.010
gg   17.560    0.010
gg   17.570    0.010
gg   17.570    0.010
gg   17.590    0.010
gg   17.590    0.010
gg   17.600    0.010
gg   17.600    0.010
gg   17.610    0.010
gg   17.600    0.010
gg   17.610    0.010
gg   17.610    0.010
gg   17.620    0.010
gg   17.630    0.010
gg   17.640    0.010
gg   17.630    0.010
gg   17.650    0.010
gg   17.670    0.010
gg   17.660    0.010
gg   17.650    0.010
gg   17.670    0.010
gg   17.670    0.010
gg   17.670    0.010
gg   17.670    0.010
gg   17.700    0.010
gg   17.700    0.010
gg   17.700    0.010
gg   17.710    0.010
gg   17.730    0.010
gg   17.750    0.010
gg   17.750    0.010
gg   17.750    0.010
gg   17.750    0.010
gg   17.760    0.010
gg   17.780    0.010
gg   17.780    0.010
gg   17.800    0.010
gg   17.820    0.010
gg   17.810    0.010
gg   17.820    0.010
gg   17.840    0.010
gg   17.830    0.010
gg   17.860    0.010
gg   17.870    0.010
gg   17.860    0.010
gg   17.880    0.010
gg   17.890    0.010
gg   17.900    0.010
gg   17.900    0.010
gg   17.890    0.010
gg   17.920    0.010
gg   17.940    0.010
gg   19.790    0.020
gg   19.830    0.020
gg   20.050    0.020
gg   20.910    0.020
gg   20.980    0.030
gg   21.680    0.050
gg   22.090    0.090
gg   22.560    0.080
gg   23.310    0.050
gg   23.340    0.050
gg   23.940    0.080
gg   24.000    0.110
gg   24.030    0.190
gg   24.250    0.080
rr   16.620    0.010
rr   16.650    0.010
rr   16.650    0.010
rr   16.670    0.010
rr   16.680    0.010
rr   16.700    0.010
rr   16.710    0.010
rr   16.730    0.010
rr   16.750    0.010
rr   16.780    0.010
rr   16.800    0.010
rr   16.810    0.010
rr   16.830    0.010
rr   16.850    0.010
rr   16.860    0.010
rr   16.880    0.010
rr   16.880    0.010
rr   16.900    0.010
rr   16.900    0.010
rr   16.920    0.010
rr   16.920    0.010
rr   16.940    0.010
rr   16.950    0.010
rr   16.950    0.010
rr   16.960    0.010
rr   16.970    0.010
rr   16.980    0.010
rr   16.990    0.010
rr   17.010    0.010
rr   17.010    0.010
rr   17.020    0.010
rr   17.020    0.010
rr   17.030    0.010
rr   17.040    0.010
rr   17.050    0.010
rr   17.050    0.010
rr   17.060    0.010
rr   17.080    0.010
rr   17.080    0.010
rr   17.090    0.010
rr   17.100    0.010
rr   17.100    0.010
rr   17.110    0.010
rr   17.120    0.010
rr   17.120    0.010
rr   17.120    0.010
rr   17.130    0.010
rr   17.130    0.010
rr   17.150    0.010
rr   17.160    0.010
rr   17.160    0.010
rr   17.180    0.010
rr   17.180    0.010
rr   17.180    0.010
rr   17.190    0.010
rr   17.200    0.010
rr   17.210    0.010
rr   17.210    0.010
rr   17.230    0.010
rr   17.230    0.010
rr   17.240    0.010
rr   17.240    0.010
rr   17.230    0.010
rr   17.250    0.010
rr   17.260    0.010
rr   17.260    0.010
rr   17.250    0.010
rr   17.270    0.010
rr   17.280    0.010
rr   17.280    0.010
rr   17.300    0.010
rr   17.300    0.010
rr   17.310    0.010
rr   17.300    0.010
rr   17.310    0.010
rr   17.320    0.010
rr   17.330    0.010
rr   17.330    0.010
rr   17.340    0.010
