Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           3303.1000              17.5000    2.8316332931754124e+45    2.6080307189563064e+43
           3403.9000              17.5000    2.7544634235567344e+45    2.5369546403452699e+43
           3519.5000              17.5000    2.7292103507241366e+45    2.5136957000530407e+43
           3619.2000              17.5000    2.6793966471568203e+45    2.4678155822278758e+43
           3720.2000              17.5000    2.6793966471568203e+45    2.4678155822278758e+43
           3822.2000              17.5000    2.6304921461588231e+45    2.4227728709398711e+43
           3992.0000              57.5000    2.5824802529127567e+45    2.3785522817969274e+43
           4176.2000              57.5000    2.5353446754908958e+45    2.3351388093786454e+43
           4363.8000              57.5000    2.5121004954453908e+45    2.3137301277736747e+43
           4551.3000              57.5000    2.4890694193266474e+45    2.2925177221443613e+43
           4769.3000              57.5000    2.3770428399184299e+45    2.1893374264682256e+43
           4956.1000              57.5000    2.3770428399184299e+45    2.1893374264682256e+43
           5154.4000              57.5000    2.3552499798465757e+45    2.1692654599963333e+43
           5350.7000              57.5000    2.3336569179197488e+45    2.1493775144218773e+43
           5533.0000              17.5000    2.2492462674370969e+45    2.0716324299872447e+43
           5632.8000              17.5000    2.2492462674370969e+45    2.0716324299872447e+43
           5734.0000              17.5000    2.2492462674370969e+45    2.0716324299872447e+43
           5836.0000              17.5000    2.2286250534016631e+45    2.0526395894255079e+43
           5971.4000              17.5000    2.2286250534016631e+45    2.0526395894255079e+43
           6072.2000              17.5000    2.1480135080648180e+45    1.9783936102417881e+43
           6174.0000              17.5000    2.1678888326436553e+45    1.9966994612062354e+43
           6275.5000              17.5000    2.1678888326436553e+45    1.9966994612062354e+43
           6403.5000              17.5000    2.1283204015597145e+45    1.9602555883302737e+43
           6502.9000              17.5000    2.1283204015597145e+45    1.9602555883302737e+43
           6604.2000              17.5000    2.0894741757451902e+45    1.9244768911084374e+43
           6705.9000              17.5000    2.0894741757451902e+45    1.9244768911084374e+43
           6829.4000              17.5000    2.0894741757451902e+45    1.9244768911084374e+43
           6932.2000              17.5000    2.0703177610726587e+45    1.9068331806564390e+43
           7034.1000              17.5000    2.0325302027729249e+45    1.8720295522778708e+43
           7135.9000              17.5000    2.0325302027729249e+45    1.8720295522778708e+43
           7259.2000              17.5000    2.0138958535903731e+45    1.8548666819256317e+43
           7360.0000              17.5000    2.0138958535903731e+45    1.8548666819256317e+43
           7462.3000              17.5000    1.9954323451505645e+45    1.8378611617169296e+43
           7563.8000              17.5000    1.9771381111761314e+45    1.8210115490569546e+43
           7680.4000              17.5000    1.9954323451505645e+45    1.8378611617169296e+43
           7781.9000              17.5000    1.9410512731807653e+45    1.7877743420115554e+43
           7883.7000              17.5000    1.9056230942184751e+45    1.7551437823719918e+43
           7985.8000              17.5000    1.9232556078783522e+45    1.7713839280816110e+43
           8103.5000              17.5000    1.8881522364179238e+45    1.7390525272154106e+43
           8203.3000              17.5000    1.8881522364179238e+45    1.7390525272154106e+43
           8306.0000              17.5000    1.8881522364179238e+45    1.7390525272154106e+43
           8408.3000              17.5000    1.8536895737030719e+45    1.7073112409288057e+43
           8554.8000              17.5000    1.8536895737030719e+45    1.7073112409288057e+43
           8655.1000              17.5000    1.8536895737030719e+45    1.7073112409288057e+43
           8756.3000              17.5000    1.8536895737030719e+45    1.7073112409288057e+43
           8857.8000              17.5000    1.8198559254810464e+45    1.6761492984166620e+43
           8976.5000              17.5000    1.8198559254810464e+45    1.6761492984166620e+43
           9075.2000              17.5000    1.7866398109433139e+45    1.6455561254632419e+43
           9176.4000              17.5000    1.7866398109433139e+45    1.6455561254632419e+43
           9278.0000              17.5000    1.7866398109433139e+45    1.6455561254632419e+43
           9399.1000              17.5000    1.7702597984568781e+45    1.6304695759992023e+43
           9498.4000              17.5000    1.7702597984568781e+45    1.6304695759992023e+43
           9600.3000              17.5000    1.7220153036038781e+45    1.5860347528529983e+43
           9702.4000              17.5000    1.7220153036038781e+45    1.5860347528529983e+43
           9823.0000              17.5000    1.7062277721707673e+45    1.5714938986211753e+43
           9922.4000              17.5000    1.7062277721707673e+45    1.5714938986211753e+43
          10023.8000              17.5000    1.7062277721707673e+45    1.5714938986211753e+43
          10126.1000              17.5000    1.6905849816980039e+45    1.5570863557442456e+43
          10250.7000              17.5000    1.6905849816980039e+45    1.5570863557442456e+43
          10352.0000              17.5000    1.6905849816980039e+45    1.5570863557442456e+43
          10454.0000              17.5000    1.6597283278269243e+45    1.5286663264368016e+43
          10558.1000              17.5000    1.6597283278269243e+45    1.5286663264368016e+43
          10678.2000              17.5000    1.6294348713688003e+45    1.5007650211312863e+43
          10776.8000              17.5000    1.6445118468286560e+45    1.5146514291075666e+43
          10878.3000              17.5000    1.6144961224528750e+45    1.4870059245104737e+43
          10979.6000              17.5000    1.6445118468286560e+45    1.5146514291075666e+43
          11101.3000              17.5000    1.5996943328122493e+45    1.4733729720475544e+43
          11201.3000              17.5000    1.6144961224528750e+45    1.4870059245104737e+43
          11302.3000              17.5000    1.5850282467967604e+45    1.4598650072459545e+43
          11403.5000              17.5000    1.5996943328122493e+45    1.4733729720475544e+43
          11533.5000              17.5000    1.5850282467967604e+45    1.4598650072459545e+43
          11633.0000              17.5000    1.5560982204941674e+45    1.4332194675571748e+43
          11736.5000              17.5000    1.5560982204941674e+45    1.4332194675571748e+43
          11840.5000              17.5000    1.5560982204941674e+45    1.4332194675571748e+43
