T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
-9.	-9.	3300.	35.	16.7	0.01	gg	GROND	filgas11
-9.	-9.	3400.	35.	16.75	0.01	gg	GROND	filgas11
-9.	-9.	3520.	35.	16.76	0.01	gg	GROND	filgas11
-9.	-9.	3620.	35.	16.78	0.01	gg	GROND	filgas11
-9.	-9.	3720.	35.	16.8	0.01	gg	GROND	filgas11
-9.	-9.	3820.	35.	16.8	0.01	gg	GROND	filgas11
-9.	-9.	3990.	115.	16.82	0.01	gg	GROND	filgas11
-9.	-9.	4180.	115.	16.85	0.01	gg	GROND	filgas11
-9.	-9.	4360.	115.	16.87	0.01	gg	GROND	filgas11
-9.	-9.	4550.	115.	16.89	0.01	gg	GROND	filgas11
-9.	-9.	4770.	115.	16.92	0.01	gg	GROND	filgas11
-9.	-9.	4960.	115.	16.94	0.01	gg	GROND	filgas11
-9.	-9.	5150.	115.	16.95	0.01	gg	GROND	filgas11
-9.	-9.	5350.	115.	16.97	0.01	gg	GROND	filgas11
-9.	-9.	5530.	35.	17.	0.01	gg	GROND	filgas11
-9.	-9.	5630.	35.	16.99	0.01	gg	GROND	filgas11
-9.	-9.	5730.	35.	17.02	0.01	gg	GROND	filgas11
-9.	-9.	5840.	35.	17.02	0.01	gg	GROND	filgas11
-9.	-9.	5970.	35.	17.04	0.01	gg	GROND	filgas11
-9.	-9.	6070.	35.	17.04	0.01	gg	GROND	filgas11
-9.	-9.	6170.	35.	17.04	0.01	gg	GROND	filgas11
-9.	-9.	6280.	35.	17.06	0.01	gg	GROND	filgas11
-9.	-9.	6400.	35.	17.07	0.01	gg	GROND	filgas11
-9.	-9.	6500.	35.	17.08	0.01	gg	GROND	filgas11
-9.	-9.	6600.	35.	17.08	0.01	gg	GROND	filgas11
-9.	-9.	6710.	35.	17.11	0.01	gg	GROND	filgas11
-9.	-9.	6830.	35.	17.1	0.01	gg	GROND	filgas11
-9.	-9.	6930.	35.	17.12	0.01	gg	GROND	filgas11
-9.	-9.	7030.	35.	17.13	0.01	gg	GROND	filgas11
-9.	-9.	7140.	35.	17.14	0.01	gg	GROND	filgas11
-9.	-9.	7260.	35.	17.15	0.01	gg	GROND	filgas11
-9.	-9.	7360.	35.	17.15	0.01	gg	GROND	filgas11
-9.	-9.	7460.	35.	17.16	0.01	gg	GROND	filgas11
-9.	-9.	7560.	35.	17.17	0.01	gg	GROND	filgas11
-9.	-9.	7680.	35.	17.18	0.01	gg	GROND	filgas11
-9.	-9.	7780.	35.	17.19	0.01	gg	GROND	filgas11
-9.	-9.	7880.	35.	17.2	0.01	gg	GROND	filgas11
-9.	-9.	7990.	35.	17.2	0.01	gg	GROND	filgas11
-9.	-9.	8100.	35.	17.2	0.01	gg	GROND	filgas11
-9.	-9.	8200.	35.	17.22	0.01	gg	GROND	filgas11
-9.	-9.	8310.	35.	17.23	0.01	gg	GROND	filgas11
-9.	-9.	8410.	35.	17.23	0.01	gg	GROND	filgas11
-9.	-9.	8550.	35.	17.26	0.01	gg	GROND	filgas11
-9.	-9.	8660.	35.	17.25	0.01	gg	GROND	filgas11
-9.	-9.	8760.	35.	17.27	0.01	gg	GROND	filgas11
-9.	-9.	8860.	35.	17.27	0.01	gg	GROND	filgas11
-9.	-9.	8980.	35.	17.28	0.01	gg	GROND	filgas11
-9.	-9.	9080.	35.	17.29	0.01	gg	GROND	filgas11
-9.	-9.	9180.	35.	17.3	0.01	gg	GROND	filgas11
-9.	-9.	9280.	35.	17.3	0.01	gg	GROND	filgas11
-9.	-9.	9400.	35.	17.3	0.01	gg	GROND	filgas11
-9.	-9.	9500.	35.	17.31	0.01	gg	GROND	filgas11
-9.	-9.	9600.	35.	17.32	0.01	gg	GROND	filgas11
-9.	-9.	9700.	35.	17.32	0.01	gg	GROND	filgas11
-9.	-9.	9820.	35.	17.34	0.01	gg	GROND	filgas11
-9.	-9.	9920.	35.	17.34	0.01	gg	GROND	filgas11
-9.	-9.	10000.	35.	17.35	0.01	gg	GROND	filgas11
-9.	-9.	10100.	35.	17.35	0.01	gg	GROND	filgas11
-9.	-9.	10300.	35.	17.37	0.01	gg	GROND	filgas11
-9.	-9.	10400.	35.	17.37	0.01	gg	GROND	filgas11
-9.	-9.	10500.	35.	17.38	0.01	gg	GROND	filgas11
-9.	-9.	10600.	35.	17.38	0.01	gg	GROND	filgas11
