       13276603.       234.18791       203.26873       0.0000000  -2.0397604e+09
       52212885.       1035.1945       86.687107       0.0000000       9491865.4
       234.18791    0.0045663112    0.0033879937       0.0000000      -37274.170
       857.60135     0.017083470    0.0014326351       0.0000000       157.16717
       203.26873    0.0033879937    0.0033507151       0.0000000      -30558.160
       974.44919     0.018336472    0.0015184218       0.0000000       163.44044
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
  -2.0397604e+09      -37274.170      -30558.160       0.0000000   3.1816821e+11
  -7.8472210e+09      -155496.07      -13022.161       0.0000000  -1.4258734e+09
       52212885.       857.60135       974.44919       0.0000000  -7.8472210e+09
   4.3337609e+09       25934.525       1988.8601       0.0000000   1.0693730e+08
       1035.1945     0.017083470     0.018336472       0.0000000      -155496.07
       25934.525      0.22059016     0.016417180       0.0000000       1227.2244
       86.687107    0.0014326351    0.0015184218       0.0000000      -13022.161
       1988.8601     0.016417180    0.0013723107       0.0000000       103.47890
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       9491865.4       157.16717       163.44044       0.0000000  -1.4258734e+09
   1.0693730e+08       1227.2244       103.47890       0.0000000       9495020.7
