3335.04	16.553	0.007	0.007	R
3784.32	16.653	0.006	0.006	R
4173.12	16.743	0.008	0.008	R
4924.8	16.953	0.015	0.015	R
5676.48	17.093	0.011	0.011	R
6410.88	17.203	0.01	0.01	R
77440.32	19.523	0.029	0.029	R
79392.96	19.333	0.055	0.055	R
79833.6	19.493	0.042	0.042	R
81665.28	19.393	0.05	0.05	R
81924.48	19.553	0.055	0.055	R
83229.12	19.583	0.02	0.02	R
85968	19.653	0.065	0.065	R
90357.12	19.603	0.056	0.056	R
93320.64	19.563	0.071	0.071	R
94564.8	19.573	0.033	0.033	R
95290.56	19.693	0.025	0.025	R
164021.76	20.303	0.03	0.03	R
170009.28	20.383	0.071	0.071	R
181578.24	20.273	0.047	0.047	R
1.98E+06	22.223	0	0	R
