26.8778	1.7116	1.0575069360136671e-11	3.203375718627771e-12	-3.0377191109376287e-12	1.92	0.882
30.3048	1.7116	1.1260165252261709e-11	3.385962741173739e-12	-3.2082018520883736e-12	1.92	0.882
35.4453	3.4251	1.1931114646516615e-11	3.4214542959810265e-12	-3.2233999390388675e-12	1.92	0.882
42.2993	3.4251	9.376054602903604e-12	2.7775329424856565e-12	-2.627159090754089e-12	1.92	0.882
49.1533	3.4252	1.0130424984060147e-11	2.9685377578150127e-12	-2.8041850528493136e-12	1.92	0.882
55.9563	3.3741	1.2474628716709189e-11	3.5759938629101667e-12	-3.3688375875993273e-12	1.92	0.882
66.362	5.1386	8.875633671063806e-12	3.253621694783209e-12	-3.1397080113113724e-12	1.92	0.882
78.3565	6.8521	7.3054232088841e-12	2.743514628418974e-12	-2.6520687129314447e-12	1.92	0.882
93.778	8.5656	8.594635860425588e-12	2.892877532194057e-12	-2.7723342653894988e-12	1.92	0.882
112.6266	10.2791	8.596369881711081e-12	2.920804757819411e-12	-2.8014146829049117e-12	1.92	0.882
131.8379	8.9284	6.726459918388279e-12	2.5688119839054852e-12	-2.48606326892801e-12	1.92	0.882
1433.4296	139.164	1.9073319715143296e-12	8.603121388415438e-13	-8.405383693563502e-13	1.92	0.882
1818.7789	174.3201	1.6376845494233826e-12	8.292064386528393e-13	-8.14118082736818e-13	1.92	0.882
2028.8635	34.2077	1.2949355991356803e-12	8.008179362714618e-13	-7.910794763000306e-13	1.92	0.882
3428.8467	227.8695	1.1049688258453942e-12	7.546096557733783e-13	-7.47093079912002e-13	1.92	0.882
3881.6102	220.9304	9.914419104024707e-13	7.363443493361512e-13	-7.301477633107537e-13	1.92	0.882
5634.7054	448.509	6.622278090705245e-13	7.081202741684668e-13	-7.052516881746911e-13	1.92	0.882
7615.33	448.645	4.779650175166221e-13	6.972523296292383e-13	-6.957360770325282e-13	1.92	0.882
9614.0759	430.8601	4.693951591947212e-13	6.968374514896427e-13	-6.953742016919911e-13	1.92	0.882
12426.3768	1208.3731	3.3153674156161746e-13	6.907421295979096e-13	-6.900061865796717e-13	1.92	0.882
14812.8863	1174.513	2.1426576258136332e-13	6.868658130699569e-13	-6.865567711904622e-13	1.92	0.882
18696.6011	1251.9456	2.5979533631067165e-13	6.885752803431071e-13	-6.881219624738429e-13	1.92	0.882
23729.8749	2161.0605	1.2309033070704865e-13	6.865510136979127e-13	-6.864490722121835e-13	1.92	0.882
29404.6398	2428.7448	1.3456281196397363e-13	6.843755282042861e-13	-6.842532661566173e-13	1.92	0.882
35300.6314	2382.4763	5.880699503289541e-14	6.835816715845209e-13	-6.835583029382907e-13	1.92	0.882
46344.2717	3316.6845	1.0554416895685615e-13	6.843033902094012e-13	-6.842280347922094e-13	1.92	0.882
56847.8769	4120.1391	1.0631875491038204e-13	6.840927337172964e-13	-6.840163622720075e-13	1.92	0.882
75940.7127	7361.5582	5.846225669959384e-14	6.837322130808885e-13	-6.837091831106905e-13	1.92	0.882
88973.7515	4232.6554	3.2472850662184464e-14	6.837621859097491e-13	-6.837550737130703e-13	1.92	0.882
122805.3042	10017.5345	2.6415985433921792e-15	6.83749485558537e-13	-6.83749485558537e-13	1.92	0.882
158086.4602	15742.4039	-1.7928459255478674e-14	6.83856507184751e-13	-6.83854305790541e-13	1.92	0.882
194704.6892	19008.5826	-6.537338141798639e-15	6.839166221804884e-13	-6.839164528424721e-13	1.92	0.882
225467.3434	9931.1383	-7.42098793801351e-14	6.845450355584636e-13	-6.845079505329243e-13	1.92	0.882
311794.8148	30824.3572	3.207336534825788e-15	6.838021496815631e-13	-6.838021496815631e-13	1.92	0.882
381957.0524	37671.4333	-2.6663659216359594e-14	6.837606618676036e-13	-6.83755751065135e-13	1.92	0.882
439571.3778	18025.4048	-1.3526097567080583e-14	6.836908946049451e-13	-6.83689709238832e-13	1.92	0.882
