Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
         2760.8            -9.0            -9.0    -9.0000    60.0000 ii   17.340   0.2200  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
        21044.9            -9.0            -9.0    -9.0000    60.0000 ii   17.780   0.2100  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
        21425.1            -9.0            -9.0    -9.0000   120.0000 ii   18.180   0.2100  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
        22422.1            -9.0            -9.0    -9.0000   120.0000 ii   19.120   0.2300  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
        22904.8            -9.0            -9.0    -9.0000   120.0000 ii   19.060   0.2000  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
        23387.9            -9.0            -9.0    -9.0000   120.0000 ii   19.250   0.2000  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
        23870.3            -9.0            -9.0    -9.0000   120.0000 ii   19.510   0.2100  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
        25068.1            -9.0            -9.0    -9.0000   450.0000 ii   20.080   0.2100  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
        26768.5            -9.0            -9.0    -9.0000   450.0000 ii   20.170   0.2300  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
        29511.9            -9.0            -9.0    -9.0000   900.0000 ii   20.410   0.2300  -9.0000  -9.0000  -9.0000 P60 cenko09 0 USNOB1  0.000  0.000 0 nnn
       279150.0            -9.0            -9.0    -9.0000  3000.0000 ii   22.500 100.0000  -9.0000  -9.0000  -9.0000 P60 cenko09 1 USNOB1  0.000  0.000 0 nnn
