Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           2319.2000              30.0000    1.0709639152452090e+47    2.5646250420634943e+46
           2407.9000              30.0000    7.5470084425122369e+46    2.0158050378565776e+46
           2692.6000              30.0000    1.0040950767578480e+47    2.6819367298093165e+46
           2980.3000              30.0000    9.5011207439032504e+46    2.3627310791161016e+46
          21325.7000              60.0000    4.1473895775105589e+46    1.1459661229117389e+46
          22322.9000              60.0000    2.5690634403206713e+46    6.1521068449702483e+45
          22803.7000              60.0000    1.6061082976549146e+46    4.5857694016684149e+45
          23890.8000             180.0000    1.7773576445120689e+46    4.2562180283870501e+45
          24726.8000             225.0000    9.4140136210446477e+45    2.7746007107946914e+45
          27555.1000             450.0000    8.9903132066330599e+45    2.4841154120254003e+45
