	Time	Mag	MagErr	Band	System	Telescope	Source
0	703.45	22.6	0	unfiltered	Vega	none	7007
1	4650.85	23.7	0	unfiltered	Vega	none	7007
2	1591.0	19.4	0	G	Vega	none	6975
3	1591.0	19.1	0	Rc	Vega	none	6975
4	1591.0	18.7	0	Ic	Vega	none	6975
5	7019.0	20.3	0	G	Vega	none	6975
6	7019.0	19.6	0	Rc	Vega	none	6975
7	7019.0	19.3	0	IC	Vega	none	6975
8	2592.0	20.32	0	white	Vega	none	6962
9	4968.0	20.85	0	R	Vega	none	6962
10	11700.0	21.69	0	R	Vega	none	6962
