	Time	Mag	MagErr	Band	System	Telescope	Source
0	46440.0	21.0	0.0	R	?	none	4068
1	6123.5	20.5	0.0	V	Swift	none	4089
2	2529.5	20.9	0.0	B_swift	Swift	none	4089
3	2343.0	20.4	0.0	U_swift	Swift	none	4089
4	2665.0	21.0	0.0	UVW1_swift	Swift	none	4089
5	2400.5	21.3	0.0	UVM2_swift	Swift	none	4089
6	3306.0	21.6	0.0	UVW2_swift	Swift	none	4089
7	552.0	18.5	0.0	WHITE_swift	Swift	none	4089
8	194328.0	22.2	0.15	R	Vega	none	4094
