Time	Mag	MagErr	Band	Telescope	Source
69.2	17.4	0.0	Unfiltered	none	3978
178.7	18.1	0.0	Unfiltered	none	3978
5760.0	18.0	0.0	CR	none	3980
1098.0	21.0	0.0	R	none	3981
1218.0	20.5	0.0	i	none	3981
297.5	18.2	0.0	Unfiltered	none	3985
3119.5	20.3	0.0	V_swift	none	3986
8630.5	20.6	0.0	B_swift	none	3986
6531.0	20.9	0.0	U_swift	none	3986
6071.0	20.5	0.0	W1_swift	none	3986
3465.5	20.2	0.0	M2_swift	none	3986
461.5	19.6	0.0	W2_swift	none	3986
1201.0	18.25	0.16	H	none	3990
