Time_sec	mag	mag_err	band
186624.0	19.87726357552402	0.10000002939582316	R
204681.6	20.14726161556352	0.050000007682989386	R
280022.4	20.857262561333375	0.1300000128356703	R
286156.8	20.687262942100798	0.05999998995216572	R
373248.0	21.027262163856697	0.07000000803740807	R
459043.2	21.317262543083135	0.08999999801156372	R
546566.4	21.437263455117662	0.09000000517658396	R
632188.8	21.7372607954777	0.12000001448478391	R
717897.6	21.517262188665253	0.0900000004226678	R
805075.2	21.79726353215735	0.11000000119093437	R
889833.6	22.077262467625268	0.12000000095446337	R
977443.2	21.937263107116994	0.12000003287579124	R
1060000.0	21.75726171404628	0.10000001028035255	R
1150000.0	21.84726237446229	0.11000002983483784	R
1240000.0	22.11726196978324	0.12000001371341	R
1410000.0	22.167262680260507	0.1299999495487699	R
