time_sec	flux	flux_err	band	source
428.688019990921	1.4403448613434342e-12	9.819156063839233e-14	u	uvot
568.978948950768	2.7340362278533694e-12	4.266049691353905e-13	b	uvot
643.181308984756	1.3633593846650689e-12	5.25985936928788e-13	v	uvot
742.079988956451	1.2642682079550545e-12	3.7575910184806724e-13	b	uvot
816.253868937492	2.830834694301243e-12	7.469418274068374e-13	v	uvot
6458.21164000034	3.332285279545173e-13	1.3559538261007282e-13	v	uvot
11006.1961200237	2.0323592607272728e-13	3.0250379021001943e-14	u	uvot
11309.8220499754	2.2551054896222218e-13	3.19201175944066e-14	u	uvot
11613.1887199879	1.944878696720404e-13	3.3461044650272816e-14	u	uvot
11918.5743999481	1.9832922958604285e-13	5.691083208658894e-14	b	uvot
12222.0127599239	2.36929556316234e-13	7.404576690291e-14	b	uvot
22185.5002099276	1.29852096606101e-13	2.5910129254898723e-14	u	uvot
22489.7660700083	1.2228157998993936e-13	2.5615045697393958e-14	u	uvot
22691.1499500275	1.37388870348202e-13	4.604111340976072e-14	u	uvot
