time_sec	flux	flux_err	band	source
40262.4	9.190871861200211e-14	8.523134787475032e-16	Rc	Li_Liang
126748.8	1.026494699683504e-13	9.519176000010848e-16	Rc	Li_Liang
175219.2	1.0848175717405408e-13	2.999751766866834e-15	Rc	Li_Liang
212716.8	1.157062214260889e-13	1.0729990972099187e-15	Rc	Li_Liang
249782.4	1.2570620376921278e-13	2.3195724259364342e-15	Rc	Li_Liang
301795.2	1.3783411155287437e-13	1.2782015991719053e-15	Rc	Li_Liang
432259.2	1.817007463575122e-13	3.3528022355741424e-15	Rc	Li_Liang
472694.4	1.8338200266360623e-13	1.7005889646849178e-15	Rc	Li_Liang
681782.4	2.0670772691078828e-13	3.814239307158944e-15	Rc	Li_Liang
783820.8	2.1446514043909254e-13	3.957381665907413e-15	Rc	Li_Liang
951696	2.0670772691078828e-13	3.814239307158944e-15	Rc	Li_Liang
1.04E+06	2.0862036995906397e-13	7.689161988240565e-15	Rc	Li_Liang
1.39E+06	1.7838433398168354e-13	6.574746466122722e-15	Rc	Li_Liang
1.47E+06	1.735228656459854e-13	3.201901277369399e-15	Rc	Li_Liang
1.72E+06	1.4566550245598595e-13	2.687868003136954e-15	Rc	Li_Liang
1.99E+06	1.3042375845516815e-13	2.406622304456983e-15	Rc	Li_Liang
2.24E+06	1.0455786609808121e-13	2.8912478165735414e-15	Rc	Li_Liang
2.59E+06	6.781983224954165e-14	2.499648889915941e-15	Rc	Li_Liang
2.93E+06	5.1922633451539716e-14	1.9137227085891343e-15	Rc	Li_Liang
3.19E+06	4.1243613771797505e-14	2.6594472992564307e-15	Rc	Li_Liang
3.28E+06	3.692807857520332e-14	4.4217422096149794e-15	Rc	Li_Liang
3.97E+06	3.186813962065353e-14	2.3483836617084868e-15	Rc	Li_Liang
4.22E+06	2.933301546640084e-14	1.8914348580800163e-15	Rc	Li_Liang
4.74E+06	2.6263748515936594e-14	1.6935241282571428e-15	Rc	Li_Liang
4.96E+06	2.4623892767998093e-14	1.5877838804661667e-15	Rc	Li_Liang
