time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
40276.0	1.320435794700302e-13	6.084482126296303e-15	r	-12.905784120631289	4.605046332184747	20.36	0.05	manual
105853.9	4.143882923236391e-14	3.81665721846268e-15	R	-13.407748565630325	5.02470686346339	21.41	0.1	manual
189302.0	4.585719400872293e-14	1.267081095972255e-14	R	-13.363748565630322	5.277155202365146	21.3	0.3	manual
20797.0	1.298396920661168e-13	3.5876032731645324e-15	R	-12.911748565630324	4.318000691817921	20.17	0.03	manual
21362.0	1.2173276227214711e-13	5.606000874736678e-15	R	-12.939748565630325	4.329641910730211	20.24	0.05	manual
21592.0	1.477091764773268e-13	6.802258957102389e-15	R	-12.855748565630323	4.3342928715484605	20.03	0.05	manual
28987.0	1.2173276227214711e-13	4.484800699789342e-15	R	-12.939748565630325	4.462203270516635	20.24	0.04	manual
10636.0	3.3838217440887536e-13	4.0515995027496954e-14	R	-12.495748565630322	4.026778328659529	19.13	0.13	manual
279363.8	1.5184744080153164e-14	2.797133228791221e-15	R	-13.843748565630325	5.446170129484694	22.5	0.2	manual
273672.0	2.840582955676786e-13	2.0930188701293864e-14	R	-12.571748565630324	5.437230366034372	19.32	0.08	manual
1104.0	6.818895280248411e-13	2.199416487056738e-13	v	-12.20104423024722	3.04296907339318	18.72	0.35	manual
1004.0	9.355122356337073e-13	2.270742574729882e-13	u	-12.085684652441245	3.0017337128090005	18.8	0.26	manual
20113.0	1.859548358224958e-14	2.3977902644361903e-15	R	-13.755748565630324	4.303476853603883	22.28	0.14	manual
