time_sec	flux	flux_err	band	logF	logT	mag	mag_err
10236.0	5.26381949584548e-14	4.851296278003334e-15	r'	-13.278699011738771	4.010130277215148	21.3	0.1
884.0	2.3412696445482665e-13	7.957075531351268e-14	R	-12.630548565630322	2.946452265013073	19.467	0.369
1855.0	1.5960681616089163e-13	4.652654769505047e-14	R	-12.796948565630323	3.268343913951065	19.883	0.3165
3711.0	1.068197197846939e-13	2.931861013415324e-14	R	-12.971348565630322	3.569490954348783	20.319	0.298
7114.0	6.746079181406868e-14	2.1808923588407956e-14	R	-13.170948565630324	3.8521138608497614	20.818	0.351
13733.0	4.719015831931892e-14	9.627218860273413e-15	R	-13.326148565630323	4.137765420057343	21.206	0.2215
23828.0	2.639073187555745e-14	7.632323369718589e-15	R	-13.578548565630323	4.3770875914268075	21.837	0.314
913.0	3.725634575149328e-13	8.552329925016865e-14	I	-12.4287997446569	2.960470777534299	18.443	0.247
1486.0	3.4705655805956005e-13	7.66597153701384e-14	I	-12.459599744656899	3.1720188094245563	18.52	0.2375
2975.0	1.4414522332586754e-13	3.1773833692208914e-14	I	-12.8411997446569	3.4734869700645685	19.474	0.237
6746.0	9.754393139489132e-14	2.430720346513113e-14	I	-13.010799744656898	3.8290463368531826	19.898	0.2685
11301.0	6.754609637701294e-14	2.1284337442766453e-14	I	-13.1703997446569	4.05311687492293	20.297	0.3405
22280.0	4.879780141926937e-14	1.1179442806109933e-14	I	-13.311599744656899	4.347915186501691	20.65	0.2465
