time_sec	flux	flux_err	band_init	band_norm	source
57888	1.981371172365241e-13	3.0903807647066403e-14	u_swift	R	cenko11
63072	1.6480327582806364e-13	3.193985603863064e-14	u_swift	R	cenko11
136512	1.2831862279059878e-13	1.2807160980361746e-14	i'	R	cenko11
146016	5.3575451539211435e-14	8.656812866503274e-15	u_swift	R	cenko11
262656	1.8406272188620646e-14	4.106551152452783e-15	u_swift	R	cenko11
552960	2.760360727940347e-14	7.021658126985871e-15	u_swift	R	cenko11
639360	2.360292574015917e-14	5.816071191233246e-15	u_swift	R	cenko11
1.07E+06	9.571187849188917e-15	2.4346676239054983e-15	u_swift	R	cenko11
57600	2.709978466648583e-13	4.707920221354398e-14	u_swift	R	9048
138240	8.476747090506247e-14	6.598804477015069e-15	g'	R	9054
138240	1.281374396026415e-13	3.648044325008098e-15	r'	R	9054
138240	1.3940863978695916e-13	7.423802692832637e-15	i'	R	9054
138240	1.4985584937379803e-13	1.3570251001871284e-14	z'	R	9054
138240	5.1031191090802136e-14	7.451202936266363e-15	J	R	9054
138240	3.796405137894249e-14	7.730848437323388e-15	H	R	9054
138240	2.6726228826260953e-14	7.171360148829437e-15	K	R	9054
