Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          11273.5000             365.0400    1.7212647895626795e+45    7.9267175192787981e+43
          12037.2000             365.0400    1.7371914568067198e+45    6.4000500276357231e+43
          12797.6000             365.0400    1.6437951114840973e+45    6.0559651657622481e+43
          13554.4000             365.0400    1.5989971304959472e+45    4.4181924748948235e+43
          14316.5000             365.0400    1.6743555447427562e+45    6.1685539658943673e+43
          15085.4000             365.0400    1.5411598422173665e+45    4.2583821369228654e+43
          15862.2000             365.0400    1.4991589572962282e+45    4.1423293997675815e+43
          16632.9000             365.0400    1.4449329132747316e+45    3.9924972987151041e+43
          17397.5000             365.0400    1.2818809187160835e+45    3.5419679752808775e+43
          18164.7000             367.3100    1.2584839548006389e+45    4.6364263640268835e+43
          18929.4000             363.4100    1.1799067412133619e+45    4.3469372026449780e+43
          19689.7000             365.0400    1.2355140336100535e+45    4.5518020445976225e+43
          20454.3000             365.0400    1.2129633607360546e+45    3.3515417198184613e+43
          30144.1000             365.0400    7.8676979733073977e+44    6.5217760527744921e+43
          38796.2000             365.0400    6.6657293926973342e+44    5.5254274471461100e+43
