time_sec	flux	flux_err	band	logF	logT	mag	mag_err
1839210.0	4.605154965707014e-15	8.484802981470766e-16	r	-14.33675575100045	6.264631319577562	23.94	0.2
1839210.0	6.424588579106101e-15	9.06556564489362e-16	i	-14.192154678665146	6.264631319577562	23.38	0.15
108606.0	3.166713191593905e-15	8.866672342914967e-16	g	-14.499391268787422	5.035853818760301	24.6	0.3
108606.0	4.357568762400199e-15	8.028635887934931e-16	r	-14.360755751000449	5.035853818760301	24.0	0.2
108606.0	5.752350246883931e-15	1.0724175901803948e-15	i	-14.240154678665146	5.035853818760301	23.5	0.2
8406.0	7.572586606631461e-14	6.980508286438969e-15	r	-13.120755751000448	3.9245893856694183	20.9	0.1
251.0	1.3069273134471978e-12	2.4074490796562196e-13	R	-11.883748565630324	2.399673721481038	17.6	0.2
606.4	5.223985014781433e-13	1.1626877577470129e-13	v	-12.281998077523003	2.782759192623997	18.94	0.24
277.4	1.9402431136906914e-12	2.433074055812814e-13	u	-11.71214384928665	2.443106456737266	17.93	0.09
28266.0	1.991793216727831e-14	2.3860557452962914e-15	r	-13.70075575100045	4.451264354621878	22.35	0.13
28266.0	2.069404176899469e-14	2.3631127565921258e-15	i	-13.684154678665145	4.451264354621878	22.11	0.12
2288490.0	6.183640728561421e-15	1.0823688546449026e-15	r	-14.20875575100045	6.3595490190336665	23.62	0.19
2288490.0	7.795524150711966e-15	1.100005627667225e-15	i	-14.108154678665146	6.3595490190336665	23.17	0.15
1412130.0	3.59123850588403e-15	7.93953286972154e-16	r	-14.44475575100045	6.149874679494685	24.21	0.24
1412130.0	7.3087872677807e-15	9.655126218173092e-16	i	-14.136154678665145	6.149874679494685	23.24	0.14
