Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          73160.0000              57.5000    1.8070634135381693e+46    4.9931008774704785e+44
          73340.0000              57.5000    1.7740807886608129e+46    4.9019665144024084e+44
          73440.0000              57.5000    1.7740807886608129e+46    4.9019665144024084e+44
          73520.0000              57.5000    1.7740807886608129e+46    4.9019665144024084e+44
          73910.0000              57.5000    1.7740807886608129e+46    4.9019665144024084e+44
          74100.0000              57.5000    1.7578159179844347e+46    4.8570250145979531e+44
          74300.0000              57.5000    1.7740807886608129e+46    4.9019665144024084e+44
          74490.0000              57.5000    1.8070634135381693e+46    3.3287339183136524e+44
          74810.0000             187.5000    1.8406592312029160e+46    5.0859295548729724e+44
          75260.0000             187.5000    1.8237839656873045e+46    3.3595343145005144e+44
          75710.0000             187.5000    1.8748796417602270e+46    3.4536560308436528e+44
          76160.0000             187.5000    1.8406592312029160e+46    3.3906197032486500e+44
          76770.0000              57.5000    1.9097362572591620e+46    5.2767964369262000e+44
          76770.0000              57.5000    1.9452409056328535e+46    5.3748994086430889e+44
          76870.0000              57.5000    1.9097362572591620e+46    5.2767964369262000e+44
          77060.0000              57.5000    1.9097362572591620e+46    5.2767964369262000e+44
          83190.0000              57.5000    2.0369172865223081e+46    5.6282106175542351e+44
          83370.0000              57.5000    2.0182427163136017e+46    3.7177405811280117e+44
          83560.0000              57.5000    2.0747864067996957e+46    3.8218979111794047e+44
          83750.0000              57.5000    2.0182427163136017e+46    3.7177405811280117e+44
          83950.0000              57.5000    2.0369172865223081e+46    5.6282106175542351e+44
          84140.0000              57.5000    1.9814056347120794e+46    3.6498841672025137e+44
          84330.0000              57.5000    2.0557646504042567e+46    3.7868585399957331e+44
          84530.0000              57.5000    2.0747864067996957e+46    3.8218979111794047e+44
          84730.0000              57.5000    1.9997393555962115e+46    5.5254841951504028e+44
          84920.0000              57.5000    1.9997393555962115e+46    3.6836561301002699e+44
          85110.0000              57.5000    1.9997393555962115e+46    3.6836561301002699e+44
          85310.0000              57.5000    2.0182427163136017e+46    3.7177405811280117e+44
          91580.0000              57.5000    1.7417001645409555e+46    4.8124955409464563e+44
          91760.0000              57.5000    1.7417001645409555e+46    3.2083303606309707e+44
          91950.0000              57.5000    1.6942339990115168e+46    4.6813416749672009e+44
          92150.0000              57.5000    1.8070634135381693e+46    4.9931008774704785e+44
          92350.0000              57.5000    1.7578159179844347e+46    4.8570250145979531e+44
          92540.0000              57.5000    1.7417001645409555e+46    4.8124955409464563e+44
          92740.0000              57.5000    1.7578159179844347e+46    4.8570250145979531e+44
          92930.0000              57.5000    1.7578159179844347e+46    4.8570250145979531e+44
          93140.0000              57.5000    1.7578159179844347e+46    6.4760333527972719e+44
          93330.0000              57.5000    1.7257321612153185e+46    4.7683743159693080e+44
          93510.0000              57.5000    1.7257321612153185e+46    6.3578324212924104e+44
          93710.0000              57.5000    1.6942339990115168e+46    4.6813416749672009e+44
         102150.0000              57.5000    1.6179809069311532e+46    8.9412931783179839e+44
         102330.0000              57.5000    1.5594569569135621e+46    5.7452519128418736e+44
         102520.0000              57.5000    1.4892698310500321e+46    6.8583412222804816e+44
         102720.0000              57.5000    1.5738864346933987e+46    4.3488090563018315e+44
         102920.0000              57.5000    1.5884494267892517e+46    5.8520641222285209e+44
         103110.0000              57.5000    1.6031471685939327e+46    5.9062126056755592e+44
         103310.0000              57.5000    1.6031471685939327e+46    4.4296594542566678e+44
         103500.0000              57.5000    1.5884494267892517e+46    4.3890480916713897e+44
         103710.0000              57.5000    1.5030498753404810e+46    5.5374405385882552e+44
         103900.0000              57.5000    1.5309936592578611e+46    5.6403892460159444e+44
         104090.0000              57.5000    1.5030498753404810e+46    4.1530804039411916e+44
         104290.0000              57.5000    1.5451597693831800e+46    4.2694343444391104e+44
         166360.0000              57.5000    6.5610505912849685e+45    3.6257706529877921e+44
         166550.0000              57.5000    6.8072764298147029e+45    4.3888134310754914e+44
         166740.0000              57.5000    6.7448669434503473e+45    3.7273513260747780e+44
         166940.0000              57.5000    6.6830296307046241e+45    3.0776489693386953e+44
         167130.0000              57.5000    6.9979911185830490e+45    2.5781552791083676e+44
         167320.0000              57.5000    6.9338331494163715e+45    4.4704075658968662e+44
         167510.0000              57.5000    6.9338331494163715e+45    2.5545186090839237e+44
         167700.0000              57.5000    6.7448669434503473e+45    3.1061261050623150e+44
         173770.0000              57.5000    6.6217592458581910e+45    3.6593194962822395e+44
         173950.0000              57.5000    6.5008985170104515e+45    2.3950195915612821e+44
         174150.0000              57.5000    6.6830296307046241e+45    1.8465893816032170e+44
         174350.0000              57.5000    6.3237309818740349e+45    2.9121858220293123e+44
         174550.0000              57.5000    6.5008985170104515e+45    3.5925293873419221e+44
         174730.0000              57.5000    6.6830296307046241e+45    3.0776489693386953e+44
         174920.0000              57.5000    6.5008985170104515e+45    2.3950195915612821e+44
         175110.0000              57.5000    6.3237309818740349e+45    2.3297486576234496e+44
         264660.0000             184.5000    4.7094846358982377e+45    2.1687978860959264e+44
         265100.0000             184.5000    4.7970404936158719e+45    1.3254713098882019e+44
         265550.0000             184.5000    4.7094846358982377e+45    1.7350383088767412e+44
         266000.0000             184.5000    5.0695963902348359e+45    1.4007812894037137e+44
         331280.0000             184.5000    3.3804411697758252e+45    2.1794510274172213e+44
         331740.0000             184.5000    3.5725094200276705e+45    1.3161611475113803e+44
         332190.0000             184.5000    3.3187411640164910e+45    1.2226694642813189e+44
         332640.0000             184.5000    3.4117200072769123e+45    1.2569241370202836e+44
         355580.0000             184.5000    2.8377450914098045e+45    1.5681959359924315e+44
         356020.0000             184.5000    2.9714838993455906e+45    1.3684189455349253e+44
         356470.0000             184.5000    2.9442411708020503e+45    1.3558732050463919e+44
         356930.0000             184.5000    2.6851798577641445e+45    1.7311994813363916e+44
         419040.0000             738.0000    2.5643268545391541e+45    1.8894659068181597e+44
