time_sec	flux	flux_err	band	source
20088	8.625750678564571e-15	0.0	R	9941
1372	3.656913159012045e-13	6.195738001936566e-15	v_swift	9949
3271.5	1.5743414498086518e-13	6.117944229936375e-15	b_swift	9949
435	6.371639634180525e-14	3.819149845934594e-15	u_swift	9949
3307.5	6.858848419980462e-14	4.111181954788333e-15	u_swift	9949
3193	4.8846990205935724e-14	4.252379870217213e-15	uvw1_swift	9949
5390	6.16385921924957e-14	6.4640910297374485e-15	uvm2_swift	9949
1002.5	1.2080026393062833e-13	1.3561169474536697e-14	uvw2_swift	9949
9720	1.4989836677795037e-13	0.0	R	9996
9720	9.119250803845563e-13	1.47954064745988e-14	V	9996
9720	5.143922578613394e-13	1.1269261374710531e-14	I	9996
