Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            703.1000               9.5000    4.1461916725423764e+47    9.5469594127291950e+45
            859.1000               9.5000    2.7902901916344804e+47    7.7098569424127826e+45
           1511.1000               9.5000    1.0608387282292689e+47    5.3738773264239792e+45
           1673.1000               9.5000    9.1548106309193401e+46    5.0591354627471555e+45
           5739.1000              99.5000    1.6659016342518585e+46    7.6717607596995034e+44
          11606.1000             449.5000    6.4513313443171146e+45    2.3767583697642927e+44
          22541.1000             135.0000    2.2164061225896691e+45    2.3475933686143461e+44
          29798.1000             434.5000    1.8266247587097371e+45    1.1776685370743117e+44
          47146.1000             434.5000    1.0414761675605668e+45    9.5923502686778961e+43
          76455.1000             203.5000    5.1718906238950688e+44    1.2861416083683950e+44
          82628.1000              17.0000    5.4156343233936441e+44    1.0524645582639831e+45
