Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            663.1000               4.5000    5.5143342789419891e+47    1.0157779419203620e+46
            818.1000               4.5000    3.4474111859013403e+47    6.3503662676756938e+45
           1471.1000               9.5000    1.2288336057119360e+47    3.9612916332327291e+45
           1633.1000               9.5000    9.9424422801565035e+46    3.6629312066068922e+45
           5328.1000              99.5000    1.9655906061643996e+46    5.4311277107707819e+44
           6764.1000              99.5000    1.3724390470276305e+46    5.0562524507250130e+44
          28922.1000             108.0000    2.4974284488556371e+45    2.9902816750041781e+44
          46269.1000             108.0000    1.1521076213820309e+45    2.6528259108884226e+44
          76042.1000              50.5000    1.0127285390613909e+45    4.0108571716071425e+44
          82588.1000              48.0000    1.7926398745901683e+45    5.9438965984791703e+44
