z=   9.3699998e-01 0.
TotalEnergy(erg)    2.0494617086058099e+50    2.6285952193050100e+49
TotalEnergy_common(erg)    5.0524852497167979e+49    5.8834554947968035e+48
Energy1(erg)    1.1589893377946820e+50    1.6300910451768664e+49
Energy2(erg)    8.9047237081117067e+49    1.0221262994133185e+49
T_min_T_max    1.5585957854499858e+02    1.1798038345720915e+06
Interval1    1.5585957854499858e+02    9.5779874415535994e+02
Interval2    9.5779874415535994e+02    1.1798038345720915e+06
