Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          614.6            -9.0            -9.0    -9.000    19.000 uvw1   12.280   0.0200  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
          768.6            -9.0            -9.0    -9.000    19.000 uvw1   12.670   0.0200  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         1412.6            -9.0            -9.0    -9.000    19.000 uvw1   13.910  -9.0000   0.0500   0.0400  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         1574.6            -9.0            -9.0    -9.000    19.000 uvw1   14.100   0.0500  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
         6253.6            -9.0            -9.0    -9.000   199.000 uvw1   16.140   0.0400  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        17845.6            -9.0            -9.0    -9.000   899.000 uvw1   17.630   0.0400  -9.0000  -9.0000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        28262.1            -9.0            -9.0    -9.000   434.000 uvw1   18.290  -9.0000   0.0900   0.0800  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        45608.1            -9.0            -9.0    -9.000   434.000 uvw1   18.910  -9.0000   0.1300   0.1100  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        75727.6            -9.0            -9.0    -9.000   203.000 uvw1   19.260  -9.0000   0.2400   0.2000  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
        82288.6            -9.0            -9.0    -9.000   193.000 uvw1   19.620  -9.0000   0.3400   0.2600  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
       382233.0            -9.0            -9.0    -9.000 ********* uvw1   22.100  -9.0000   0.3100   0.2400  -9.0000 UVOT racusin08 0 NNN  0.000  0.000 0 nnn
