time_sec	flux	flux_err	band_init	band_norm	source
328	2.612705175054138e-12	1.6858347639440938e-13	Rc	R	cenko09
414	2.6409533072386602e-12	2.7378484492637325e-13	i'	R	cenko09
500	2.6985348735869984e-12	2.3920478505440126e-13	z'	R	cenko09
586	2.0187865633434085e-12	1.6742523734824124e-13	Rc	R	cenko09
672	2.321457422961775e-12	2.40663043457334e-13	i'	R	cenko09
757	2.6009262324245964e-12	3.5903236528869957e-13	z'	R	cenko09
843	2.0002782168809293e-12	3.685013595072134e-13	Rc	R	cenko09
929	2.3864960662113895e-12	1.4192467960225765e-13	i'	R	cenko09
1014	2.7487043825994326e-12	3.326263529431184e-13	z'	R	cenko09
1160	2.173153509182498e-12	1.0023589708855106e-13	Rc	R	cenko09
1310	2.568979997741009e-12	1.5277698054739045e-13	i'	R	cenko09
1390	2.2755710787619887e-12	1.4683006980775138e-13	Rc	R	cenko09
1480	2.522090828441715e-12	1.0818745104060886e-13	i'	R	cenko09
1560	2.851858903630412e-12	1.9234942262752125e-13	z'	R	cenko09
1650	2.173153509182498e-12	1.602229655048061e-13	Rc	R	cenko09
1730	2.3646165387631768e-12	1.206541921769004e-13	i'	R	cenko09
1820	2.7487043825994326e-12	2.436519340377502e-13	z'	R	cenko09
1970	2.133488987506578e-12	7.879503637576966e-14	Rc	R	cenko09
2110	2.3001741733789747e-12	1.1736603047713219e-13	i'	R	cenko09
2260	2.3503256211210173e-12	1.9072470545763434e-13	z'	R	cenko09
2400	1.3561702639446453e-12	8.934448749782205e-14	g'	R	cenko09
2550	1.8242754155229224e-12	1.1771044601055584e-13	Rc	R	cenko09
2700	1.930904180576978e-12	9.852408636216844e-14	i'	R	cenko09
2840	1.973004314222441e-12	1.6010575867238157e-13	z'	R	cenko09
2990	1.2031346030056013e-12	8.876303013527167e-14	g'	R	cenko09
3130	1.5888774649724634e-12	8.790119575634175e-14	Rc	R	cenko09
3280	1.6973082525700477e-12	8.660489036253652e-14	i'	R	cenko09
3420	1.7343152180060067e-12	1.1697441637554847e-13	z'	R	cenko09
3570	1.087211950823103e-12	7.162551571161883e-14	g'	R	cenko09
83470	4.895090470928797e-14	4.197817792726741e-15	i'	R	cenko09
84170	3.776507969256968e-14	3.4796702286398097e-15	Rc	R	cenko09
84770	4.805745000731083e-14	4.1211989831821775e-15	i'	R	cenko09
85370	3.954489306550696e-14	4.007752842286053e-15	Rc	R	cenko09
85970	4.0715589099884856e-14	9.04445914017572e-15	i'	R	cenko09
86570	4.4987349366290405e-14	3.7309628378174306e-15	Rc	R	cenko09
87270	4.382891531847213e-14	4.1500712198322414e-15	i'	R	cenko09
87870	3.954489306550696e-14	3.279600343900783e-15	Rc	R	cenko09
89340	4.94038418539136e-14	3.3650739461558916e-15	i'	R	cenko09
89940	3.6735876426662957e-14	2.032332597225705e-15	Rc	R	cenko09
91840	4.382891531847213e-14	2.9853455822845075e-15	i'	R	cenko09
92440	3.741884736081906e-14	2.7588288929379244e-15	Rc	R	cenko09
94340	4.505683927659445e-14	3.4643755784478772e-15	i'	R	cenko09
94940	3.741884736081906e-14	2.7588288929379244e-15	Rc	R	cenko09
405	1.828674711140201e-12	9.205539276367011e-14	v_swift	R	GCN7398
7265	6.518331734538338e-13	1.8059506449217707e-13	v_swift	R	GCN7398
690	1.6072383376892658e-12	3.0540374474564463e-13	b_swift	R	GCN7398
6680	5.322066332488626e-13	5.4942746434203653e-14	b_swift	R	GCN7398
670	5.65279825798352e-13	1.1178507592614897e-13	u_swift	R	GCN7398
1440	8.959081477434108e-13	1.7716740585410195e-13	u_swift	R	GCN7398
6480	3.566674577739543e-13	4.168074647383575e-14	u_swift	R	GCN7398
3504	3.952055558268494e-14	1.1674328258319833e-14	uvw1_swift	R	GCN7398
1959.5	3.093805507535272e-12	2.5376415953535964e-13	J	R	GCN7406
