   4.1400000000000000e+02    3.0000000000000000e+01    1.6870000000000001e+01    1.1000000000000000e-01
   6.7150000000000000e+02    3.0000000000000000e+01    1.7010000000000002e+01    1.1000000000000000e-01
   9.2870000000000005e+02    3.0000000000000000e+01    1.6980000000000000e+01    5.9999999999999998e-02
   1.3060000000000000e+03    6.0000000000000000e+01    1.6899999999999999e+01    5.9999999999999998e-02
   1.4775000000000000e+03    3.0000000000000000e+01    1.6920000000000002e+01    4.0000000000000001e-02
   1.7350000000000000e+03    3.0000000000000000e+01    1.6989999999999998e+01    5.0000000000000003e-02
   2.1123000000000002e+03    6.0000000000000000e+01    1.7020000000000000e+01    5.0000000000000003e-02
   2.6955999999999999e+03    6.0000000000000000e+01    1.7210000000000001e+01    5.0000000000000003e-02
   3.2785999999999999e+03    6.0000000000000000e+01    1.7350000000000001e+01    5.0000000000000003e-02
   8.3520000000000000e+04    2.7000000000000000e+02    2.1199999999999999e+01    8.9999999999999997e-02
   8.4760000000000000e+04    2.7000000000000000e+02    2.1219999999999999e+01    8.9999999999999997e-02
   8.5990000000000000e+04    2.7000000000000000e+02    2.1399999999999999e+01    2.3999999999999999e-01
   8.7230000000000000e+04    2.7000000000000000e+02    2.1320000000000000e+01    1.0000000000000001e-01
   8.9360000000000000e+04    5.4000000000000000e+02    2.1190000000000001e+01    7.0000000000000007e-02
   9.1830000000000000e+04    5.4000000000000000e+02    2.1320000000000000e+01    7.0000000000000007e-02
   9.4300000000000000e+04    5.4000000000000000e+02    2.1289999999999999e+01    8.0000000000000002e-02
