Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           1541.0000               0.0010    9.9726001729182592e+46    4.5925522315202941e+45
           1803.0000               0.0010    9.2642103392651440e+46    4.2663266479293012e+45
           2146.0000               0.0010    8.5272384288750408e+46    3.9269385311951050e+45
           2503.0000               0.0010    7.7056345069243585e+46    3.5485759316970174e+45
           2752.0000               0.0010    7.0926479732241306e+46    3.2662851926296068e+45
          23508.0000            1800.0000    9.7008187952031018e+45    1.7869569112564561e+45
          28009.0000            1800.0000    6.7113268489502551e+45    1.2362721281179836e+45
          32508.0000            1800.0000    5.0910620253432881e+45    9.3780830916262930e+44
          37006.0000            1800.0000    3.5221543646658929e+45    9.7320724425304067e+44
          40747.0000            1260.0000    4.2345609374937094e+45    7.8003497365941393e+44
          86291.0000               0.0010    1.7171505809343536e+45    1.7397095953202377e+44
         162885.0000               0.0010    1.4021948891253985e+45    1.4206161825325153e+44
