time_sec	flux	flux_err	band_init	band_norm	source
2355.5	1.6603990927894887e-13	5.995694810566209e-14	z'	R	cenko09
5679.5	1.6912682166482417e-13	5.952230939989849e-14	z'	R	cenko09
8314.9	1.4328887978090676e-13	5.04289322765525e-14	z'	R	cenko09
1482.5	1.0585144796335114e-13	2.1449400626476255e-14	Rc	R	cenko09
3970.9	1.4344876156196e-13	2.6425710622505138e-14	Rc	R	cenko09
5281.3	1.616950791241685e-13	2.8297814412284094e-14	Rc	R	cenko09
6596.3	1.5020929341407472e-13	2.905452130864159e-14	Rc	R	cenko09
7916.4	1.6021264972818998e-13	3.0989439731999025e-14	Rc	R	cenko09
9226.8	1.171377298847188e-13	2.3736416885324104e-14	Rc	R	cenko09
1919	1.5712113966564128e-13	2.47372442980832e-14	i'	R	cenko09
4407.6	1.6004223974467e-13	2.6663537174701616e-14	i'	R	cenko09
5717.9	1.8206841881783214e-13	3.0333167426508017e-14	i'	R	cenko09
7043	1.6758479813065045e-13	2.7920150967646518e-14	i'	R	cenko09
8353.4	1.6004223974467e-13	2.8130730025268118e-14	i'	R	cenko09
9663.5	1.8039920552082375e-13	3.005507127596491e-14	i'	R	cenko09
88700	5.6524225533626876e-14	1.3048472982748509e-14	i'	R	cenko09
