time_sec	flux	flux_err	band	source
76575.5	2.7149509725005154e-13	7.501686764987248e-15	R	28725
74147.5	2.5538090675895184e-13	6.637116323018177e-14	v_swift	28743
72461.5	1.4436441382361065e-13	2.2005238620496353e-14	u_swift	28743
73462	1.1052490538208887e-13	2.3076613042470588e-14	u_swift	28743
92880	5.741727936439618e-14	1.2221350311200757e-13	r'	28750
92880	2.0326270947007802e-13	1.3048418926944448e-13	i'	28750
77220	2.3052068407167665e-13	1.4898360018243617e-14	r	28753
77508	2.0450781077329152e-13	1.509675620636079e-14	r	28753
77832	2.2840725773675034e-13	1.4761771032588953e-14	r	28753
90540	1.781188570451646e-13	3.377514531994996e-15	r	28753
92772	1.551350391709303e-13	2.94169218191519e-15	r	28753
96696	1.4952365333398477e-13	4.185900095528957e-15	r	28753
100476	1.4952365333398477e-13	4.185900095528957e-15	r	28753
103212	1.4148483728779236e-13	2.682855155955195e-15	r	28753
297043	2.987154670916854e-14	1.0200067582510368e-15	i'	28765
174696	7.409040885366989e-14	3.411989419205887e-15	R	28768
250317	4.302907314181757e-14	1.0304122647696758e-14	R	28768
179784	7.411564623272084e-14	1.1745975621301998e-14	r	28769
180144	6.744776197938313e-14	1.6560585235992236e-14	i	28769
101808	1.3594460944278616e-13	3.280491846722981e-15	R	28772
102917	1.424958094100365e-13	8.538617586690409e-15	I	28772
187992	5.043243061386128e-14	1.871802331613199e-15	r	28776
269280	3.294291239591169e-14	1.2136617440421601e-15	R	28776
265259	3.117180791262954e-14	1.4355148044258923e-15	R	28781
352220	1.985006765736443e-14	9.141293976554116e-16	R	28781
