time_sec	flux	flux_err	band	logF	logT	mag	mag_err
19682.0	1.889084716330713e-12	1.7399113228903944e-13	R	-11.723748565630324	4.2940692274708905	17.2	0.1
19597.0	1.889084716330713e-12	1.7399113228903944e-13	R	-11.723748565630324	4.292189592623499	17.2	0.1
53949.0	1.0620748219665296e-13	2.4724594570506956e-14	B	-12.973844886623144	4.731983399000265	20.95	0.25
54787.0	1.6914198941407696e-13	2.1809974111755778e-14	R	-12.771748565630324	4.738677520198967	19.82	0.14
25284.0	1.258340166922006e-12	2.3311889447870107e-13	I	-11.900201940252368	4.402845781655725	17.2	0.2
25785.0	1.3069273134471978e-12	1.2037245398281098e-13	R	-11.883748565630324	4.411367135742734	17.6	0.1
26164.0	1.1582386677631757e-12	4.839789828070989e-14	I	-11.936201940252367	4.417704140459928	17.29	0.04
13534.11	3.4060532575309434e-12	3.7645091792325883e-13	R	-11.467748565630323	4.131429701939003	16.56	0.12
13718.17	2.3348094067081988e-12	6.451316801842283e-13	R	-11.631748565630323	4.137296180473514	16.97	0.3
13902.21	3.666497847502636e-12	2.363878520403211e-13	R	-11.435748565630323	4.143083844463676	16.48	0.07
14086.26	2.9124027628271483e-12	2.950664282051404e-13	R	-11.535748565630323	4.148795700208748	16.73	0.11
14270.3	3.666497847502636e-12	5.065453972292594e-13	R	-11.435748565630323	4.1544331032460455	16.48	0.15
14454.37	3.2229341658667857e-12	3.8589616863335507e-13	R	-11.491748565630324	4.159999167505388	16.62	0.13
14638.41	2.885701693803096e-12	2.3920465330723236e-13	R	-11.539748565630322	4.165493906932285	16.74	0.09
14822.58	3.1933861278271464e-12	3.823582512936558e-13	R	-11.495748565630322	4.170923802984942	16.63	0.13
15006.68	2.78132304600827e-12	2.561693193815774e-13	R	-11.555748565630324	4.17628462181271	16.78	0.1
15190.76	2.8070583112954443e-12	2.3268566241914144e-13	R	-11.551748565630323	4.181579502338724	16.77	0.09
15374.83	3.1933861278271464e-12	2.0588521223504543e-13	R	-11.495748565630322	4.18681032246566	16.63	0.07
15558.87	2.885701693803096e-12	1.5946976887148823e-13	R	-11.539748565630322	4.191978052127632	16.74	0.06
15742.95	2.885701693803096e-12	1.0631317924765882e-13	R	-11.539748565630322	4.197086116122024	16.74	0.04
15927.3	2.8330317020604684e-12	1.565591175634556e-13	R	-11.547748565630323	4.202142160328135	16.76	0.06
16111.1	2.8070583112954443e-12	2.585396249101572e-13	R	-11.551748565630323	4.207125193282111	16.77	0.1
16295.15	2.490298657006882e-12	1.8349198607126839e-13	R	-11.603748565630323	4.212058362584069	16.9	0.08
16479.2	2.885701693803096e-12	1.8604806368340295e-13	R	-11.539748565630322	4.216936124592972	16.74	0.07
16663.25	2.96654837276075e-12	1.3661460121529295e-13	R	-11.527748565630324	4.221759710120706	16.71	0.05
16847.3	2.78132304600827e-12	1.0246772775263095e-13	R	-11.555748565630324	4.2265303094175675	16.78	0.04
17031.36	2.8070583112954443e-12	7.756188747304715e-14	R	-11.551748565630323	4.231249328932222	16.77	0.03
17373.44	2.5365967657099427e-12	7.008875879592749e-14	R	-11.595748565630323	4.239885818740831	16.88	0.03
17557.48	2.705524271431445e-12	7.475639827357945e-14	R	-11.567748565630323	4.244462182376971	16.81	0.03
17741.57	2.5600676066055407e-12	7.073728209632235e-14	R	-11.591748565630324	4.248992049101494	16.87	0.03
17925.66	2.444845584021931e-12	6.755357995729463e-14	R	-11.611748565630323	4.253475154804621	16.92	0.03
18109.73	2.313403745402611e-12	6.392170773888772e-14	R	-11.635748565630323	4.257911975417083	16.98	0.03
18293.9	2.229725673179435e-12	6.160959715834895e-14	R	-11.651748565630323	4.262306300770295	17.02	0.03
18477.98	2.3782167544207134e-12	8.761674314620504e-14	R	-11.623748565630322	4.266654492706423	16.95	0.04
18662.64	2.400222123115023e-12	8.842745088894673e-14	R	-11.619748565630324	4.270973078656694	16.94	0.04
18846.22	2.109849291613745e-12	1.3602701076534798e-13	R	-11.675748565630322	4.2752242565172835	17.08	0.07
19030.35	2.168959458369518e-12	1.1986112918760218e-13	R	-11.663748565630323	4.279446775763156	17.05	0.06
48023.0	3.2828529856172867e-13	3.023619338869344e-14	R	-12.483748565630323	4.681449286973596	19.1	0.1
48479.0	3.1933861278271466e-13	8.823651952930518e-15	R	-12.495748565630322	4.685553652846327	19.13	0.03
73206.0	1.1594484234213032e-13	3.2036743870384093e-15	R	-12.935748565630323	4.864546677507894	20.23	0.03
138611.0	3.533877040477854e-14	5.207713660082062e-15	R	-13.451748565630323	5.1417976967241135	21.52	0.16
161231.0	2.885701693803096e-14	4.784093066144647e-15	R	-13.539748565630322	5.207448547609105	21.74	0.18
25410.0	1.567791377679835e-12	4.342681612981132e-14	Rc	-11.80471172835463	4.405004665050369	17.39	0.03
45006.0	4.691246697010613e-13	2.1623240012592903e-14	Rc	-12.328711728354628	4.653270415846212	18.7	0.05
123785.0	3.9020090438785044e-14	7.188166751470589e-15	Rc	-13.408711728354628	5.092668021001432	21.4	0.2
