744.5952	15.731	0.04	0.04	Rc
804.59136	15.801	0.05	0.05	Rc
865.58976	15.831	0.05	0.05	Rc
925.59456	15.871	0.05	0.05	Rc
985.59072	15.861	0.06	0.06	Rc
1045.59552	15.971	0.05	0.05	Rc
1105.59168	16.011	0.05	0.05	Rc
1165.59648	15.981	0.06	0.06	Rc
1225.59264	16.111	0.07	0.07	Rc
1285.59744	16.181	0.07	0.07	Rc
1345.5936	16.101	0.06	0.06	Rc
1465.59456	16.191	0.07	0.07	Rc
1525.59072	16.141	0.06	0.06	Rc
1585.59552	16.211	0.07	0.07	Rc
1645.59168	16.041	0.15	0.15	Rc
1705.59648	16.271	0.08	0.08	Rc
1765.59264	16.231	0.07	0.07	Rc
1825.59744	16.271	0.07	0.07	Rc
1886.59584	16.261	0.08	0.08	Rc
1946.592	16.371	0.08	0.08	Rc
2006.5968	16.411	0.08	0.08	Rc
2066.59296	16.371	0.09	0.09	Rc
2126.59776	16.401	0.08	0.08	Rc
2186.59392	16.421	0.09	0.09	Rc
2426.59584	16.501	0.11	0.11	Rc
2486.592	16.611	0.1	0.1	Rc
2546.5968	16.691	0.11	0.11	Rc
2606.59296	16.631	0.09	0.09	Rc
2666.59776	16.501	0.08	0.08	Rc
2726.59392	16.701	0.13	0.13	Rc
2786.59008	16.831	0.13	0.13	Rc
2846.59488	16.651	0.11	0.11	Rc
2907.59328	16.741	0.13	0.13	Rc
2967.59808	16.641	0.12	0.12	Rc
3027.59424	16.621	0.1	0.1	Rc
3087.5904	16.621	0.1	0.1	Rc
3147.5952	16.821	0.12	0.12	Rc
3207.59136	16.731	0.11	0.11	Rc
3267.59616	17.011	0.17	0.17	Rc
3283.2	16.831	0.02	0.02	Rc
3327.59232	16.851	0.13	0.13	Rc
3387.59712	16.801	0.13	0.13	Rc
3447.59328	16.731	0.11	0.11	Rc
3507.59808	16.781	0.11	0.11	Rc
3567.59424	16.721	0.12	0.12	Rc
3627.5904	17.061	0.15	0.15	Rc
3687.5952	16.801	0.13	0.13	Rc
3747.59136	16.861	0.12	0.12	Rc
3807.59616	16.961	0.14	0.14	Rc
3868.59456	16.811	0.13	0.13	Rc
3928.59072	16.941	0.14	0.14	Rc
3988.59552	17.071	0.16	0.16	Rc
4048.59168	16.781	0.11	0.11	Rc
4108.59648	16.941	0.12	0.12	Rc
4168.59264	16.841	0.13	0.13	Rc
4228.59744	16.971	0.16	0.16	Rc
4288.5936	17.111	0.16	0.16	Rc
4348.5984	17.201	0.17	0.17	Rc
4408.59456	16.751	0.11	0.11	Rc
4468.59072	17.151	0.19	0.19	Rc
4528.59552	17.081	0.2	0.2	Rc
4588.59168	17.081	0.17	0.17	Rc
4648.59648	16.971	0.13	0.13	Rc
4708.59264	17.181	0.19	0.19	Rc
4768.59744	17.371	0.22	0.22	Rc
4829.59584	17.361	0.25	0.25	Rc
4889.592	17.041	0.19	0.19	Rc
4949.5968	17.551	0.27	0.27	Rc
5009.59296	17.441	0.23	0.23	Rc
5069.59776	17.431	0.24	0.24	Rc
5129.59392	17.261	0.19	0.19	Rc
5189.59008	17.531	0.31	0.31	Rc
5249.59488	17.181	0.19	0.19	Rc
5309.59104	17.201	0.22	0.22	Rc
5369.59584	17.481	0.27	0.27	Rc
5429.592	17.021	0.17	0.17	Rc
5489.5968	16.881	0.24	0.24	Rc
5549.59296	17.301	0.22	0.22	Rc
5609.59776	17.421	0.31	0.31	Rc
5669.59392	17.251	0.28	0.28	Rc
5729.59008	17.051	0.25	0.25	Rc
5850.59328	17.311	0.67	0.67	Rc
5910.59808	17.321	0.29	0.29	Rc
5970.59424	17.471	0.56	0.56	Rc
6030.5904	17.551	0.53	0.53	Rc
17957	18.851	0.2	0.2	Rc
21319.2	19.251	0.2	0.2	Rc
27751.68	19.381	0.03	0.03	Rc
29592	19.411	0.03	0.03	Rc
31371.84	19.551	0.06	0.06	Rc
32693.76	19.551	0.06	0.06	Rc
33963.84	19.601	0.06	0.06	Rc
34568.64	19.671	0.06	0.06	Rc
36149.76	19.631	0.03	0.03	Rc
38836.8	19.731	0.03	0.03	Rc
87661.44	20.971	0.04	0.04	Rc
89156.16	20.951	0.05	0.05	Rc
101545.92	21.321	0.05	0.05	Rc
101645.28	21.321	0.05	0.05	Rc
102945.6	21.271	0.05	0.05	Rc
115706.88	21.421	0.06	0.06	Rc
176186.88	22.031	0.08	0.08	Rc
197985.6	22.291	0.29	0.29	Rc
201994.56	22.491	0.11	0.11	Rc
262699.2	22.721	0.13	0.13	Rc
348433.92	23.311	0.08	0.08	Rc
606009.6	24.291	0.14	0.14	Rc
