time(s)	erg/cm2/s	err
1791.619762	1.66311E-12	3.82946E-13
1829.45591	1.30895E-12	8.07741E-13
1848.217636	1.29695E-12	3.46414E-13
1866.979362	1.12959E-12	5.82620E-13
1885.741088	1.04935E-12	5.12240E-13
1948.456114	9.96887E-13	3.13533E-13
1949.812383	1.49874E-12	3.47844E-13
2333.383346	9.66153E-13	1.76343E-14
2334.27142	9.13989E-13	5.00978E-14
2454.913728	9.03329E-13	1.64876E-14
2565.64141	9.63487E-13	8.47764E-14
2587.246812	8.89295E-13	1.62315E-14
2588.211382	8.43938E-13	4.64580E-14
2700.675169	8.78711E-13	2.12141E-13
2711.477869	8.23846E-13	1.50369E-14
3196.581245	6.54404E-13	2.94530E-14
3480.090023	6.15242E-13	2.76905E-14
4989.529782	4.49000E-13	3.95071E-14
5613.037359	3.19041E-13	5.36742E-14
6798.261065	2.77873E-13	1.97383E-14
7079.425656	2.33909E-13	2.05814E-14
8674.568642	1.95815E-13	5.33650E-15
8677.829894	1.94501E-13	5.37426E-15
9041.860465	1.80737E-13	3.29881E-15
9045.247029	1.82239E-13	1.08655E-14
9249.812453	1.90479E-13	5.19107E-15
9253.283302	1.89200E-13	5.22780E-15
9525.28132	1.72602E-13	7.76837E-15
9528.861789	1.74343E-13	1.25951E-14
9565.791448	1.77438E-13	4.83567E-15
9569.387117	1.79039E-13	1.12576E-14
9806.151538	1.67435E-13	9.00178E-15
9809.818637	1.66311E-13	9.19070E-15
9906.076519	1.61379E-13	5.83722E-15
10219.35484	1.67435E-13	9.00178E-15
10223.202	1.66311E-13	9.19070E-15
10616.35409	1.59899E-13	8.59663E-15
10620.3252	1.58826E-13	8.77705E-15
10805.40135	1.49915E-13	8.05987E-15
10809.4434	1.48909E-13	8.22903E-15
10921.32513	1.47179E-13	2.13311E-14
11299.62491	1.55541E-13	4.23894E-15
11303.87742	1.54498E-13	4.26893E-15
11720.93023	1.22757E-13	4.44024E-15
11725.32833	1.25613E-13	8.54821E-15
12139.53488	1.41855E-13	3.86595E-15
12144.09006	1.40903E-13	3.89331E-15
12752.58815	1.20516E-13	4.35919E-15
12757.37961	1.23407E-13	8.40392E-15
14584.89632	1.21296E-13	1.56516E-14
15841.92828	8.97524E-14	1.91131E-14
16394.72408	8.32235E-14	2.45765E-14
18203.45806	8.39162E-14	1.41178E-14
27401.05026	4.52737E-14	1.63759E-15
27411.31957	4.49699E-14	1.65675E-15
27868.26707	4.61154E-14	2.07554E-15
27878.73671	4.58059E-14	2.10944E-15
27951.988	4.16722E-14	1.87556E-15
31722.13053	3.13218E-14	1.13294E-15
31752.93934	3.25778E-14	1.50026E-15
31772.16864	3.27979E-14	1.47615E-15
31885.33458	3.50714E-14	2.67525E-15
32178.54464	3.43436E-14	1.54572E-15
32190.61914	3.41131E-14	1.57097E-15
35508.47712	2.81220E-14	1.75588E-15
35521.79487	3.04361E-14	2.68079E-15
36167.44186	2.99120E-14	1.60816E-15
36181.01939	2.97113E-14	1.64191E-15
55072.16804	1.70548E-14	1.21146E-15
55092.83927	1.69403E-14	1.24821E-15
61885.97149	1.34229E-14	3.14637E-15
61909.19325	1.33328E-14	3.56119E-15
62434.20855	1.28542E-14	1.65866E-15
62457.62977	1.43326E-14	2.11981E-15
63139.08477	1.11647E-14	1.07572E-15
63162.78924	1.10897E-14	1.12354E-15
63725.13128	1.55972E-14	1.63201E-15
63749.03064	1.72635E-14	2.14519E-15
82114.02851	9.03329E-15	1.01935E-15
82144.84053	8.97267E-15	1.07434E-15
108912.8282	5.24621E-15	3.72658E-16
108953.6898	5.21101E-15	3.83961E-16
189425.3563	2.12738E-15	2.57366E-16
189496.4353	2.11311E-15	2.72474E-16
