Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            159.0000               0.0010    4.8493460556944847e-05    6.8810119967409765e-06
            359.6000               0.0010    5.9850306443359178e-05    3.9622566134922161e-06
            490.8000               0.0010    4.5957286329480268e-05    5.5613464843468541e-06
            505.5000               0.0010    5.5886534233226918e-05    2.0589360692649546e-06
            613.2000               0.0010    5.8266103805238657e-05    9.3003610015074831e-06
            727.7000               0.0010    4.6353227286519007e-05    4.9716891109195049e-06
            760.8000               0.0010    5.2562544106198142e-05    5.3749149948217456e-06
            835.5000               0.0010    3.9382853117356811e-05    2.1763769548357548e-06
            947.2000               0.0010    4.0400168444624086e-05    7.0041809093517828e-06
           1052.6000               0.0010    3.6896500366562800e-05    3.0408702838757819e-06
           1157.5000               0.0010    3.5917588878496125e-05    1.9848793706104750e-06
           1162.0000               0.0010    4.0908012119761448e-05    4.7013133643372275e-06
           1264.2000               0.0010    3.1947639439226216e-05    5.5806467664738023e-06
           1431.5000               0.0010    3.3068886730720503e-05    2.7289743725059999e-06
           1614.0000               0.0010    3.0711934585423196e-05    2.5458064124109954e-06
           1744.2000               0.0010    2.9111137377971818e-05    3.3779240470285175e-06
           2166.1000               0.0010    2.7301064016806116e-05    4.3668443920861394e-06
           2224.3000               0.0010    2.6230464001248591e-05    4.3118788585182397e-06
           2346.7000               0.0010    2.5545074458511653e-05    1.8822306989084396e-06
           2604.6000               0.0010    2.4338643677276779e-05    2.6925488913293349e-06
           2976.7000               0.0010    2.2872159565823113e-05    1.6852830456628420e-06
           3061.4000               0.0010    2.0201069899206583e-05    1.8412471213383882e-06
           3278.0000               0.0010    2.8012403503239772e-05    4.7492269959265473e-06
           3299.7000               0.0010    1.6722729704208757e-05    2.6183746282909771e-06
           3682.8000               0.0010    1.8275765240350908e-05    2.5106992869721449e-06
           3760.7000               0.0010    2.0478925753538619e-05    1.6975609386519179e-06
           4489.7000               0.0010    1.8849818416526273e-05    1.7361324856411575e-06
           4805.5000               0.0010    1.1057352823008695e-05    2.2056770316717083e-06
           5033.9000               0.0010    1.7777929128246491e-05    1.4781243666932058e-06
           5237.7000               0.0010    1.5392429375770220e-05    1.7012342134043717e-06
           5800.8000               0.0010    1.6122840956657652e-05    1.5659076755143962e-06
