time_sec	flux	flux_err	band	source
50345.0	7.727723738051094e-14	4.534780172795401e-15	i	manual
50345.0	1.259488053264792e-13	7.290572167110091e-15	Z	manual
50345.0	1.242831201718559e-13	9.449859463287569e-15	Y	manual
50345.0	8.86308204297112e-14	8.486556583046602e-15	J	manual
50345.0	6.161108267644498e-14	7.785692610766541e-15	H	manual
136087.40000000002	3.2012894827828025e-14	9.107116864429566e-15	Y	nissim
136087.40000000002	4.6204850508232163e-14	4.2513683887543036e-11	J	nissim
136087.40000000002	2.0831226477922347e-14	6.83306846248102e-15	H	nissim
136093.75	1.6115516109739035e-14	1.4828095925271536e-11	r	nissim
136093.75	2.547454218816729e-14	2.3439457522285834e-11	i	nissim
