time_sec	mag	mag_err	band	source
970.5	12.920521000129252	0.003937	i	nissim
1077.9	12.994284000129252	0.008549	i	nissim
1181.5	13.109881000129253	0.012194	i	nissim
1289.6	13.299829000129252	0.007789	i	nissim
1388.8	13.394051000129252	0.0064	i	nissim
1498.4	13.440938000129252	0.006636	i	nissim
1619.6	13.526761000129252	0.006703	i	nissim
1724.3	13.572173000129252	0.005265	i	nissim
1818.7	13.676620000129253	0.00409	i	nissim
1928.4	13.709014000129253	0.007896	i	nissim
2033.8000000000002	13.750768000129252	0.009769	i	nissim
2161.0	13.864866000129252	0.005658	i	nissim
2264.2	13.917773000129252	0.003629	i	nissim
2369.2	13.911080000129253	0.008891	i	nissim
2462.5	13.975835000129253	0.012165	i	nissim
2571.7	14.070329000129252	0.006616	i	nissim
2695.5	14.113062000129252	0.004872	i	nissim
2820.8	14.153647000129252	0.006164	i	nissim
2925.3	14.128862000129253	0.010108	i	nissim
3031.0	14.169478000129253	0.012256	i	nissim
3148.7	14.278625000129253	0.006578	i	nissim
3254.0	14.292234000129252	0.007595	i	nissim
3347.9	14.325785000129253	0.006988	i	nissim
3458.9	14.332809000129252	0.006744	i	nissim
3576.0	14.397389000129252	0.007403	i	nissim
3681.0	14.409395000129253	0.00735	i	nissim
3776.3	14.395565000129253	0.012335	i	nissim
3883.5	14.507695000129253	0.007334	i	nissim
4004.2	14.498112000129252	0.007159	i	nissim
4110.3	14.469290000129252	0.010815	i	nissim
4212.4	14.480459000129253	0.015989	i	nissim
4335.7	14.583611000129252	0.006852	i	nissim
4455.3	14.599248000129252	0.00606	i	nissim
4563.8	14.617712000129252	0.007818	i	nissim
4683.5	14.557882000129252	0.015928	i	nissim
4782.9	14.588078000129252	0.01676	i	nissim
4887.2	14.704285000129252	0.010084	i	nissim
4994.4	14.683425000129253	0.008477	i	nissim
5099.6	14.697051000129253	0.008722	i	nissim
5226.6	14.733532000129253	0.005109	i	nissim
5328.0	14.777725000129253	0.008642	i	nissim
5435.2	14.764299000129252	0.007843	i	nissim
5546.8	14.734846000129252	0.012285	i	nissim
5655.6	14.813431000129253	0.006199	i	nissim
