time_sec	flux	flux_err	band	logF	logT	mag	mag_err
453734.0	1.5712722275876563e-14	2.894390406623108e-15	R	-13.803748565630322	5.6568013238089625	22.4	0.2
537923.0	1.5712722275876563e-14	4.3415856099346614e-15	R	-13.803748565630322	5.730720113829225	22.4	0.3
103285.0	2.4902986570068816e-13	1.834919860712684e-14	R	-12.603748565630323	5.014037253850235	19.4	0.08
324209.0	3.839481847326416e-14	1.7689247391961674e-15	r	-13.41572738136961	5.510825066638606	21.64	0.05
324209.0	3.873036482509625e-14	1.1428364706126133e-15	i	-13.411948412108162	5.510825066638606	21.41	0.03
59009.0	7.462765945841452e-13	3.646401585743681e-14	g'	-12.127100178910691	4.77091825490062	18.7	0.05
59009.0	7.590539045924947e-13	3.497110505033623e-14	r'	-12.119727381369609	4.77091825490062	18.4	0.05
59009.0	6.792843169595427e-13	3.2063218694469545e-14	i'	-12.167948412108162	4.77091825490062	18.3	0.05
59009.0	6.27777230130875e-13	3.157392041683277e-14	z'	-12.202194440480273	4.77091825490062	18.2	0.05
59009.0	3.247766287731099e-13	3.225278643940712e-14	J	-12.488415230539442	4.77091825490062	17.7	0.1
59009.0	1.7126114395672815e-13	1.8272085415493128e-14	H	-12.766341159389121	4.77091825490062	17.6	0.1
59009.0	1.2663581859737055e-13	1.47184841901963e-14	K	-12.897443437928304	4.77091825490062	17.1	0.1
91141.0	1.03050018765634e-11	3.006360005052275e-13	v	-10.986951924798785	4.959713789356144	15.72	0.03
87405.0	1.7922432518967793e-10	7.842865355475315e-12	u	-9.746603046132055	4.941536277145831	13.08	0.03
91756.0	1.6958871671518065e-11	7.421210650939084e-13	u	-10.770603046132056	4.962634472724595	15.64	0.03
91551.0	2.1045549987709165e-18	1.3294724802337303e-19	uvw1	-17.67683972026017	4.96166309240735	16.18	0.04
91346.0	3.4564908731573585e-18	2.842394260875972e-19	uvm2	-17.46136458553191	4.9606895345461135	16.64	0.06
90936.0	1.338479458867341e-18	1.0809739167469161e-19	uvw2	-17.873388289377324	4.958735846986599	17.43	0.05
41489.0	8.246153871212784e-13	7.59498839135588e-14	R	-12.083748565630323	4.617932967253275	18.1	0.1
-11270.67	7.948270130083042e-11	2.9302639094184347e-12	r	-10.09972738136961		13.35	0.04
-11270.67	8.872613995770784e-11	1.874918035562644e-12	i	-10.05194841210816		13.01	0.02
-11270.67	1.022834950433788e-10	4.298453390551856e-12	z	-9.990194440480273		12.67	0.04
4589.0	1.09711318492822e-11	1.0104785859771755e-13	R	-10.959748565630322	3.6617180576946593	15.29	0.01
39693.8	9.914057521741852e-13	1.826236884851862e-14	R	-12.003748565630323	4.598722677139309	17.9	0.02
128513.0	1.6759128633418193e-13	4.6307183715454084e-15	R	-12.775748565630323	5.108947061851729	19.83	0.03
357732.0	2.9939975068948823e-14	6.3424193056104935e-15	R	-13.523748565630322	5.553557790587391	21.7	0.23
21058.0	1.530734325753733e-12	1.2932597707163905e-13	g'	-11.815100178910694	4.32341712135042	17.92	0.09
21058.0	1.8755563613521246e-12	8.64042045524175e-14	Rc	-11.726869880563411	4.32341712135042	17.19	0.05
21058.0	1.614587051354066e-12	9.157171517681254e-14	Ic	-11.791938534788331	4.32341712135042	16.88	0.06
12243.0	1.9100646857559226e-11	7.260564748409659e-13	V	-10.718951924798786	4.087887849492933	15.05	0.04
12842.0	1.7102046195464135e-11	6.500853853717473e-13	V	-10.766951924798784	4.108632665580476	15.17	0.04
13441.0	1.5454255044105638e-11	5.874493163657383e-13	V	-10.810951924798784	4.128431581093246	15.28	0.04
12697.0	7.451632605954542e-12	1.3726414525551439e-13	R	-11.127748565630325	4.103701119589514	15.71	0.02
13992.0	5.919042173701774e-12	1.0903278619175021e-13	R	-11.227748565630323	4.14587979647062	15.96	0.02
17695.0	3.4060532575309434e-12	9.411272948081471e-14	R	-11.467748565630323	4.247850566973534	16.56	0.03
18998.0	3.0496600763786235e-12	8.4265221966822e-14	R	-11.515748565630323	4.278707883337975	16.68	0.03
20290.0	2.5837556205180743e-12	9.518907481191196e-14	R	-11.587748565630323	4.307282047033346	16.86	0.04
21755.0	2.292194332379484e-12	8.444755999971901e-14	R	-11.639748565630322	4.337559087628736	16.99	0.04
20807.0	6.209377665237525e-12	1.9453450485707942e-12	V	-11.206951924798785	4.31820946717138	16.27	0.34
21500.0	5.358559720083339e-12	1.826792763889597e-12	V	-11.270951924798785	4.332438459915605	16.43	0.37
22236.0	4.797865567455916e-12	1.8565223435409085e-12	V	-11.318951924798785	4.347056665366522	16.55	0.42
23136.0	4.797865567455916e-12	1.944877600325661e-12	V	-11.318951924798785	4.364288275614437	16.55	0.44
23813.0	4.6243220853601026e-12	1.8319495215233448e-12	V	-11.334951924798785	4.376814111968197	16.59	0.43
24498.0	4.375705403292297e-12	1.934916984571563e-12	V	-11.358951924798784	4.38913063030664	16.65	0.48
25225.0	4.178766218758076e-12	2.0787125239968533e-12	V	-11.378951924798784	4.401831174908948	16.7	0.54
26341.0	3.990690757630788e-12	2.0586537357353152e-12	V	-11.398951924798785	4.4206322583341215	16.75	0.56
