Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            209.0000               0.0010    2.0489154445653567e-04    6.3533152684972145e-05
            229.0000               0.0010    2.7279275884206709e-04    7.7455243537013130e-05
            249.0000               0.0010    3.4180092952765750e-04    8.9047688235037757e-05
            268.8500               0.0010    1.6352480302774520e-04    5.7299221230840432e-05
            335.0000               0.0010    1.0944492603291713e-04    4.2929761747288363e-05
            414.5500               0.0010    1.3427860890309796e-04    2.7208538022083192e-05
            431.8500               0.0010    1.2972426931918943e-04    4.8654664126717737e-05
            733.7000               0.0010    3.4674231112588377e-04    3.1936147987725698e-05
           1079.4500               0.0010    4.1305400805075125e-04    3.4239313041086158e-05
           1424.8000               0.0010    3.0761452539442512e-04    3.6832049329523318e-05
           1774.6500               0.0010    3.9811344106496766e-04    3.6667604044254238e-05
           2124.5500               0.0010    7.5858953053034280e-04    4.1921207879636675e-05
           2470.7500               0.0010    7.5163473980751207e-04    6.9228119883222742e-05
           2990.2500               0.0010    7.3115060614104064e-04    4.0404876837586318e-05
           3681.7000               0.0010    5.4954953221278652e-04    2.5307691943255985e-05
           4717.9500               0.0010    4.0551492264867604e-04    2.9879444568246145e-05
           4737.2000               0.0010    7.0005094160473279e-04    1.1475472725628770e-04
           4942.3500               0.0010    5.7416939931676588e-04    1.0831691485659032e-04
           5148.0500               0.0010    5.1830624562005051e-04    1.0990575784104163e-04
           5417.2000               0.0010    3.0479429843199266e-04    2.8072593128114852e-05
           5559.2000               0.0010    4.1508939772625915e-04    6.4867793407085610e-05
           6111.7000               0.0010    3.4674231112588377e-04    2.5548918390180555e-05
           6174.2000               0.0010    5.8813258658014719e-04    1.0661944141840239e-04
           6380.0000               0.0010    5.8912905625922273e-04    1.1097876404845148e-04
           6584.8500               0.0010    5.9032400392325477e-04    1.2510621498444238e-04
           6806.3500               0.0010    4.8306641200074302e-04    4.0042855843915493e-05
           7594.9500               0.0010    5.2481572855461918e-04    3.3836121421954352e-05
           8379.7000               0.0010    4.9660014481870795e-04    3.6590851953798104e-05
           9070.7000               0.0010    5.4954953221278652e-04    2.5307691943255985e-05
           9765.6000               0.0010    6.4269784475762747e-04    3.5516796461774107e-05
          10157.0000               0.0010    6.4925969529498696e-04    9.0484740115604189e-05
          10460.7000               0.0010    6.0441334286383220e-04    8.2269444235317065e-05
          10461.0000               0.0010    5.4451123174257502e-04    2.5075669625441864e-05
          10764.1500               0.0010    5.5268648216867113e-04    7.7671197591196100e-05
          11249.7500               0.0010    4.9204728725722085e-04    2.7191538751266998e-05
          12037.4000               0.0010    4.0926710608650844e-04    2.6386426210383231e-05
          12731.3000               0.0010    3.9084705174685696e-04    3.5998344836036743e-05
          13429.6000               0.0010    3.3729262037483798e-04    4.6598698920599540e-05
          15937.8000               0.0010    3.4572440631931944e-04    6.1346734428520148e-05
          16241.4000               0.0010    3.9056025022073332e-04    6.8877356211017427e-05
          16545.0000               0.0010    3.3680741127036694e-04    5.9843117748977462e-05
          16850.4500               0.0010    3.1777259386335239e-04    6.1941277415694605e-05
          17154.1000               0.0010    2.8425678400801463e-04    5.6643622282942751e-05
          17457.6000               0.0010    3.2605227825888660e-04    6.4504181326653824e-05
          17762.7500               0.0010    3.2166576337761346e-04    7.1341833134154202e-05
          18066.5000               0.0010    2.8736537502780778e-04    6.4157450865728774e-05
          18308.7000               0.0010    2.8488372430878384e-04    6.5759101099048057e-05
          22625.2000               0.0010    3.1688584417763002e-04    5.7743488530850823e-05
          22928.8500               0.0010    2.4401764826533902e-04    4.7179841570093097e-05
          23232.4000               0.0010    2.4615237891567951e-04    4.8767428027123255e-05
          23537.9000               0.0010    2.0521865463378925e-04    4.5674361064370985e-05
          23841.6000               0.0010    2.3139077300361605e-04    5.3488997817805195e-05
          24086.8500               0.0010    1.6705213666645699e-04    5.3395724809838640e-05
          29312.4000               0.0010    1.4596248007905105e-04    3.8141138467025965e-05
          29615.9500               0.0010    1.0392394675938626e-04    3.7922219584052886e-05
          74684.3000               0.0010    1.9699301219216019e-05    7.6556509076163284e-06
          74720.0000               0.0010    1.7752013533280388e-05    7.1510407867557890e-06
          81397.6500               0.0010    1.8449016554517681e-05    5.8471476572157968e-06
          91872.6000               0.0010    2.6245039022684186e-05    6.9880170573968521e-06
