   2.0900000000000000e+02    1.0000000000000000e+01    1.9030000000000001e+01    2.5000000000000000e-01
   2.2900000000000000e+02    1.0000000000000000e+01    1.8699999999999999e+01    2.0999999999999999e-01
   2.4900000000000000e+02    1.0000000000000000e+01    1.8440000000000001e+01    1.7000000000000001e-01
   2.6885000000000002e+02    9.8499999999999943e+00    1.9289999999999999e+01    3.1000000000000000e-01
   5.1480499999999993e+03    9.9849999999999909e+01    1.7960000000000001e+01    4.0000000000000001e-02
   6.5848500000000004e+03    9.9849999999999909e+01    1.7809999999999999e+01    5.0000000000000003e-02
   1.7762750000000000e+04    1.4984999999999854e+02    1.8510000000000002e+01    5.9999999999999998e-02
   1.8066500000000000e+04    1.4990000000000146e+02    1.8640000000000001e+01    5.9999999999999998e-02
   1.8308700000000001e+04    8.8500000000000000e+01    1.8649999999999999e+01    8.9999999999999997e-02
   7.4720000000000000e+04    1.8560000000000582e+02    2.1850000000000001e+01    3.5999999999999999e-01
   7.4684299999999988e+04    1.4990000000000146e+02    2.1730000000000000e+01    3.4000000000000002e-01
