time_sec	flux	flux_err	band_init	band_norm	source
2.28E+06	9.452464069231514e-15	4.615270780883434e-16	V	R	astro-ph0405449
984641.6	1.5134234136365073e-14	4.1817434299531e-16	R	R	astro-ph0405449
985246.4	4.63855934673196e-14	1.635662860358049e-15	I	R	astro-ph0405449
31995.2	1.243545173688782e-13	8.900299198721662e-15	J	R	astro-ph0405449
24737.6	2.3395771285010443e-13	2.977304124390645e-14	K	R	astro-ph0405449
33032	1.6604175250454686e-13	1.6775152791823227e-14	H	R	astro-ph0405449
1.47E+07	1.1480490631087636e-14	2.1147845269920152e-16	R	R	astro-ph0603516
1.47E+07	3.787765791041954e-14	1.6235526337909502e-15	I	R	astro-ph0603516
464832	4.8157237531636125e-15	2.6792535232831433e-15	J	R	astro-ph0403608
638496	1.314200313052445e-14	2.678909659167501e-15	J	R	astro-ph0403608
4.34E+06	1.2783847060085831e-14	2.6059019337044802e-15	J	R	astro-ph0403608
