Time	Mag	MagErr	Filter	Telescope	Source
123347.0	20.7	0.0	R	MSO-50-inch	793
123347.0	22.5	0.0	B_J	MSO-50-inch	795
123347.0	20.8	0.0	R_F	MSO-50-inch	795
123347.0	19.5	0.0	I_N	MSO-50-inch	795
123347.0	20.257	0.167	R	**WARNING**	796
370451.0	21.911	0.053	R	**WARNING**	796
328696.0	20.5	0.0	R	NOT+ALFOSC	815
328696.0	21.05	0.3	I	NOT+ALFOSC	815
1463330.0	24.9	0.1	B	none	822
1465460.0	24.6	0.1	V	none	822
1466710.0	24.23	0.15	R	none	822
1467960.0	23.6	0.15	I	none	822
1461160.0	22.38	0.08	J	none	822
