Time	Mag	MagErr	Filter	Telescope	Source
7200	16.5	0.0	r'	2.2m-ESO/MPI	7586
1600	22.7	0.2	White	none	7664
4251	17.01	0.03	White	Swift/UVOT	7592
22869	18.09	0.03	White	Swift/UVOT	7592
16808	18.05	0.12	v	Swift/UVOT	7592
4615	17.43	0.05	b	Swift/UVOT	7592
21653	18.39	0.09	b	Swift/UVOT	7592
4410	16.46	0.04	u	Swift/UVOT	7592
16260	18.41	0.07	uvw2	Swift/UVOT	7592
