T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
-9.	-9.	12700.	115.	18.93	0.02	rr	GROND	wiersema12
-9.	-9.	12900.	115.	18.94	0.02	rr	GROND	wiersema12
-9.	-9.	13100.	115.	18.94	0.02	rr	GROND	wiersema12
-9.	-9.	13200.	115.	18.94	0.02	rr	GROND	wiersema12
-9.	-9.	13400.	115.	18.96	0.02	rr	GROND	wiersema12
-9.	-9.	13600.	115.	18.97	0.02	rr	GROND	wiersema12
-9.	-9.	13800.	115.	18.98	0.02	rr	GROND	wiersema12
-9.	-9.	14000.	115.	18.98	0.02	rr	GROND	wiersema12
-9.	-9.	14200.	115.	18.99	0.02	rr	GROND	wiersema12
-9.	-9.	14400.	115.	18.98	0.02	rr	GROND	wiersema12
-9.	-9.	14600.	115.	18.97	0.02	rr	GROND	wiersema12
-9.	-9.	14800.	115.	18.99	0.02	rr	GROND	wiersema12
-9.	-9.	15000.	115.	19.03	0.02	rr	GROND	wiersema12
-9.	-9.	15200.	115.	19.06	0.02	rr	GROND	wiersema12
-9.	-9.	15300.	115.	19.08	0.02	rr	GROND	wiersema12
-9.	-9.	15600.	115.	19.11	0.02	rr	GROND	wiersema12
-9.	-9.	15700.	115.	19.14	0.02	rr	GROND	wiersema12
-9.	-9.	15900.	115.	19.15	0.02	rr	GROND	wiersema12
-9.	-9.	16100.	115.	19.17	0.02	rr	GROND	wiersema12
-9.	-9.	16300.	115.	19.15	0.02	rr	GROND	wiersema12
-9.	-9.	16500.	115.	19.17	0.02	rr	GROND	wiersema12
-9.	-9.	16700.	115.	19.17	0.02	rr	GROND	wiersema12
-9.	-9.	16900.	115.	19.18	0.02	rr	GROND	wiersema12
-9.	-9.	17100.	115.	19.21	0.02	rr	GROND	wiersema12
-9.	-9.	17300.	115.	19.24	0.02	rr	GROND	wiersema12
-9.	-9.	17500.	115.	19.25	0.02	rr	GROND	wiersema12
-9.	-9.	17700.	115.	19.27	0.02	rr	GROND	wiersema12
-9.	-9.	17900.	115.	19.3	0.02	rr	GROND	wiersema12
-9.	-9.	18000.	115.	19.32	0.02	rr	GROND	wiersema12
-9.	-9.	18200.	115.	19.33	0.02	rr	GROND	wiersema12
-9.	-9.	18400.	115.	19.33	0.02	rr	GROND	wiersema12
-9.	-9.	18600.	115.	19.37	0.02	rr	GROND	wiersema12
-9.	-9.	18800.	115.	19.36	0.02	rr	GROND	wiersema12
-9.	-9.	19000.	115.	19.37	0.02	rr	GROND	wiersema12
-9.	-9.	19200.	115.	19.36	0.02	rr	GROND	wiersema12
-9.	-9.	19400.	115.	19.33	0.02	rr	GROND	wiersema12
-9.	-9.	19600.	115.	19.34	0.02	rr	GROND	wiersema12
-9.	-9.	19800.	115.	19.35	0.02	rr	GROND	wiersema12
-9.	-9.	19900.	115.	19.35	0.02	rr	GROND	wiersema12
-9.	-9.	20100.	115.	19.34	0.02	rr	GROND	wiersema12
-9.	-9.	20300.	115.	19.35	0.02	rr	GROND	wiersema12
-9.	-9.	20500.	115.	19.35	0.02	rr	GROND	wiersema12
-9.	-9.	20700.	115.	19.37	0.02	rr	GROND	wiersema12
-9.	-9.	30100.	675.	19.82	0.02	rr	GROND	wiersema12
-9.	-9.	38800.	688.	20.01	0.02	rr	GROND	wiersema12
-9.	-9.	104000.	675.	21.59	0.03	rr	GROND	wiersema12
-9.	-9.	113000.	688.	21.68	0.03	rr	GROND	wiersema12
-9.	-9.	129000.	688.	21.88	0.05	rr	GROND	wiersema12
-9.	-9.	192000.	1730.	22.34	0.04	rr	GROND	wiersema12
-9.	-9.	273000.	1720.	22.81	0.1	rr	GROND	wiersema12
-9.	-9.	11000.	115.	18.71	0.04	ii	GROND	wiersema12
-9.	-9.	11200.	115.	18.71	0.03	ii	GROND	wiersema12
-9.	-9.	11300.	115.	18.72	0.02	ii	GROND	wiersema12
-9.	-9.	11500.	115.	18.75	0.03	ii	GROND	wiersema12
-9.	-9.	11700.	115.	18.76	0.03	ii	GROND	wiersema12
-9.	-9.	11900.	115.	18.79	0.02	ii	GROND	wiersema12
-9.	-9.	12100.	115.	18.79	0.02	ii	GROND	wiersema12
-9.	-9.	12300.	115.	18.78	0.02	ii	GROND	wiersema12
-9.	-9.	12500.	115.	18.81	0.03	ii	GROND	wiersema12
-9.	-9.	12700.	115.	18.8	0.02	ii	GROND	wiersema12
-9.	-9.	12900.	115.	18.82	0.02	ii	GROND	wiersema12
-9.	-9.	13100.	115.	18.8	0.02	ii	GROND	wiersema12
-9.	-9.	13200.	115.	18.84	0.03	ii	GROND	wiersema12
-9.	-9.	13400.	115.	18.84	0.02	ii	GROND	wiersema12
-9.	-9.	13600.	115.	18.84	0.02	ii	GROND	wiersema12
-9.	-9.	13800.	115.	18.84	0.02	ii	GROND	wiersema12
-9.	-9.	14000.	115.	18.85	0.02	ii	GROND	wiersema12
-9.	-9.	14200.	115.	18.84	0.02	ii	GROND	wiersema12
-9.	-9.	14400.	115.	18.84	0.02	ii	GROND	wiersema12
-9.	-9.	14600.	115.	18.82	0.02	ii	GROND	wiersema12
-9.	-9.	14800.	115.	18.84	0.02	ii	GROND	wiersema12
