Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            406.1000             124.8500    5.9261887281828149e+46    1.6374665059932195e+45
            691.2000               9.8500    3.2268254545112719e+46    2.3776129290069670e+45
           1209.6000              96.7500    1.9265286451834543e+46    1.4195188055451287e+45
           7007.0000              99.8500    3.9153939058434848e+45    2.8849689281066251e+44
          18308.2000             358.9500    1.7249458066934225e+45    1.2709870768178259e+44
          34862.4000             453.5000    9.2209454154399022e+44    9.3420853099768006e+43
          41446.1000             346.5000    9.3062657741654663e+44    1.1142804119155838e+44
          55391.0000            3742.2000    4.9747979555167099e+44    6.4147417279638648e+43
          72731.5000            3740.9500    1.9988280771981529e+44    6.4434606131139905e+43
         136373.8000           31688.3000    1.3085051568143211e+44    3.8565690303012959e+43
         190434.2000           17138.3000    1.7896802297669941e+44    5.7692475916873121e+43
         256798.1000           43965.5000    1.0204117172775087e+44    2.8195018518711579e+43
         311670.7000            6000.1000    1.7091313496037620e+44    5.0373382154994854e+43
