Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           1384.7000              30.0000    2.6424085758122761e-04    1.7036238159979728e-05
           1662.6000              30.0000    1.8620869990429152e-04    1.8865501112857098e-05
           2118.1000              30.0000    1.6069411307210953e-04    1.0360332638421081e-05
           2482.5000              30.0000    1.5631475230383550e-04    1.0077984807280495e-05
           2846.7000              30.0000    1.4655477274130979e-04    9.4487356526049730e-06
           3210.7000              30.0000    9.6827777526415702e-05    9.8099849556920469e-06
           3582.1000              30.0000    9.1622041272506257e-05    1.0126442519859570e-05
           3942.0000              30.0000    9.5060471387662697e-05    9.6309325486641233e-06
           4310.6000              30.0000    5.9429210457976800e-05    9.3051756259247578e-06
           4930.9000              90.0000    5.5207738847715656e-05    5.5933028865205026e-06
           5689.1000              90.0000    4.7206299672172082e-05    5.6522193025843797e-06
           6457.4000              90.0000    5.7279597859010581e-05    5.2756460783889139e-06
           8602.8000             270.0000    2.3442285696767178e-05    3.4545829852795992e-06
