Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
       184697.3            -9.0            -9.0     0.001    -9.000 zz   23.920   0.4000  -9.0000  -9.0000  -9.0000 GeminiN soderberg06 0 NNN  0.000  0.000 0 nnn
       271166.4            -9.0            -9.0     0.001    -9.000 zz   23.980 100.0000  -9.0000  -9.0000  -9.0000 GeminiN soderberg06 1 NNN  0.000  0.000 0 nnn
       443897.3            -9.0            -9.0     0.001    -9.000 zz   24.130 100.0000  -9.0000  -9.0000  -9.0000 GeminiN soderberg06 1 NNN  0.000  0.000 0 nnn
