T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
2170.	-9.	-9.	70.2	14.57	0.06	H	PAIRITEL	perley10
2280.	-9.	-9.	70.2	14.7	0.07	H	PAIRITEL	perley10
2390.	-9.	-9.	70.2	14.76	0.07	H	PAIRITEL	perley10
2490.	-9.	-9.	70.2	14.93	0.08	H	PAIRITEL	perley10
2600.	-9.	-9.	70.2	14.96	0.09	H	PAIRITEL	perley10
2710.	-9.	-9.	70.2	15.04	0.09	H	PAIRITEL	perley10
2860.	-9.	-9.	117.	15.1	0.08	H	PAIRITEL	perley10
3080.	-9.	-9.	164.	15.21	0.07	H	PAIRITEL	perley10
3350.	-9.	-9.	187.	15.46	0.08	H	PAIRITEL	perley10
3660.	-9.	-9.	211.	15.42	0.07	H	PAIRITEL	perley10
10800.	-9.	-9.	2150.	17.2	0.23	H	PAIRITEL	perley10
14900.	-9.	-9.	2270.	17.46	0.24	H	PAIRITEL	perley10
175.	-9.	-9.	23.4	14.1	0.41	KS	PAIRITEL	perley10
210.	-9.	-9.	23.4	13.75	0.2	KS	PAIRITEL	perley10
246.	-9.	-9.	23.4	13.4	0.14	KS	PAIRITEL	perley10
282.	-9.	-9.	23.4	13.26	0.12	KS	PAIRITEL	perley10
318.	-9.	-9.	23.4	13.07	0.13	KS	PAIRITEL	perley10
355.	-9.	-9.	23.4	12.9	0.14	KS	PAIRITEL	perley10
391.	-9.	-9.	23.4	12.88	0.11	KS	PAIRITEL	perley10
427.	-9.	-9.	23.4	12.85	0.11	KS	PAIRITEL	perley10
463.	-9.	-9.	23.4	12.84	0.1	KS	PAIRITEL	perley10
499.	-9.	-9.	23.4	12.61	0.08	KS	PAIRITEL	perley10
554.	-9.	-9.	46.8	12.63	0.06	KS	PAIRITEL	perley10
626.	-9.	-9.	46.8	12.92	0.08	KS	PAIRITEL	perley10
698.	-9.	-9.	46.8	12.86	0.07	KS	PAIRITEL	perley10
771.	-9.	-9.	46.8	13.01	0.07	KS	PAIRITEL	perley10
844.	-9.	-9.	46.8	12.88	0.1	KS	PAIRITEL	perley10
917.	-9.	-9.	46.8	13.14	0.09	KS	PAIRITEL	perley10
989.	-9.	-9.	46.8	13.11	0.1	KS	PAIRITEL	perley10
1080.	-9.	-9.	70.2	13.42	0.09	KS	PAIRITEL	perley10
1190.	-9.	-9.	70.2	13.36	0.07	KS	PAIRITEL	perley10
1300.	-9.	-9.	70.2	13.33	0.09	KS	PAIRITEL	perley10
1410.	-9.	-9.	70.2	13.31	0.07	KS	PAIRITEL	perley10
1520.	-9.	-9.	70.2	13.3	0.07	KS	PAIRITEL	perley10
1620.	-9.	-9.	70.2	13.46	0.07	KS	PAIRITEL	perley10
1730.	-9.	-9.	70.2	13.44	0.07	KS	PAIRITEL	perley10
1840.	-9.	-9.	70.2	13.53	0.07	KS	PAIRITEL	perley10
1950.	-9.	-9.	70.2	13.55	0.08	KS	PAIRITEL	perley10
2060.	-9.	-9.	70.2	13.53	0.08	KS	PAIRITEL	perley10
2170.	-9.	-9.	70.2	13.74	0.09	KS	PAIRITEL	perley10
2280.	-9.	-9.	70.2	13.78	0.1	KS	PAIRITEL	perley10
2390.	-9.	-9.	70.2	13.71	0.09	KS	PAIRITEL	perley10
2490.	-9.	-9.	70.2	13.89	0.1	KS	PAIRITEL	perley10
2600.	-9.	-9.	70.2	14.11	0.12	KS	PAIRITEL	perley10
2710.	-9.	-9.	70.2	14.01	0.12	KS	PAIRITEL	perley10
2860.	-9.	-9.	117.	14.08	0.12	KS	PAIRITEL	perley10
3080.	-9.	-9.	164.	14.08	0.09	KS	PAIRITEL	perley10
3350.	-9.	-9.	187.	14.4	0.11	KS	PAIRITEL	perley10
3660.	-9.	-9.	211.	14.41	0.11	KS	PAIRITEL	perley10
10800.	-9.	-9.	2150.	16.07	0.23	KS	PAIRITEL	perley10
14900.	-9.	-9.	2270.	16.56	0.32	KS	PAIRITEL	perley10
120.	-9.	-9.	45.	16.94	100.	clear	RAPTOR	perley10
290.	-9.	-9.	200.	17.19	0.16	clear	RAPTOR	perley10
526.	-9.	-9.	180.	16.79	0.12	clear	RAPTOR	perley10
740.	-9.	-9.	180.	16.79	0.11	clear	RAPTOR	perley10
953.	-9.	-9.	180.	16.76	0.11	clear	RAPTOR	perley10
1170.	-9.	-9.	180.	17.52	0.24	clear	RAPTOR	perley10
1380.	-9.	-9.	180.	17.01	0.14	clear	RAPTOR	perley10
1590.	-9.	-9.	180.	17.1	0.16	clear	RAPTOR	perley10
1810.	-9.	-9.	180.	17.19	0.17	clear	RAPTOR	perley10
2020.	-9.	-9.	180.	17.22	0.17	clear	RAPTOR	perley10
2240.	-9.	-9.	180.	17.69	0.28	clear	RAPTOR	perley10
2450.	-9.	-9.	180.	17.43	0.23	clear	RAPTOR	perley10
2660.	-9.	-9.	180.	18.05	0.37	clear	RAPTOR	perley10
2880.	-9.	-9.	180.	18.1	0.41	clear	RAPTOR	perley10
3120.	-9.	-9.	240.	17.79	0.27	clear	RAPTOR	perley10
134.	-9.	-9.	50.	19.46	100.	RC	LOTIS	perley10
244.	-9.	-9.	100.	19.18	0.24	RC	LOTIS	perley10
479.	-9.	-9.	300.	19.7	0.24	RC	LOTIS	perley10
814.	-9.	-9.	300.	18.91	0.12	RC	LOTIS	perley10
1320.	-9.	-9.	600.	19.52	0.16	RC	LOTIS	perley10
1980.	-9.	-9.	600.	19.39	0.18	RC	LOTIS	perley10
470.	-9.	-9.	81.	15.62	0.24	Y	REM	perley10
1280.	-9.	-9.	181.	15.7	0.19	Y	REM	perley10
2650.	-9.	-9.	332.	16.28	0.33	Y	REM	perley10
377.	-9.	-9.	91.	15.22	0.2	J	REM	perley10
1080.	-9.	-9.	181.	15.57	0.16	J	REM	perley10
2300.	-9.	-9.	331.	15.35	0.11	J	REM	perley10
185.	-9.	-9.	82.	16.13	0.69	H	REM	perley10
666.	-9.	-9.	181.	13.89	0.05	H	REM	perley10
1620.	-9.	-9.	331.	14.38	0.08	H	REM	perley10
2800.	-9.	-9.	81.	14.9	100.	H	REM	perley10
275.	-9.	-9.	82.	13.43	0.13	KS	REM	perley10
890.	-9.	-9.	212.	12.9	0.07	KS	REM	perley10
2710.	-9.	-9.	210.	15.82	0.03	J	Lick	perley10
3000.	-9.	-9.	210.	15.94	0.03	J	Lick	perley10
3280.	-9.	-9.	210.	16.14	0.03	J	Lick	perley10
3560.	-9.	-9.	210.	16.23	0.03	J	Lick	perley10
3850.	-9.	-9.	210.	16.38	0.03	J	Lick	perley10
4130.	-9.	-9.	210.	16.5	0.03	J	Lick	perley10
4410.	-9.	-9.	210.	16.56	0.03	J	Lick	perley10
4700.	-9.	-9.	210.	16.68	0.03	J	Lick	perley10
2710.	-9.	-9.	210.	14.14	0.1	KK	Lick	perley10
3000.	-9.	-9.	210.	14.32	0.1	KK	Lick	perley10
3280.	-9.	-9.	210.	14.38	0.1	KK	Lick	perley10
3560.	-9.	-9.	210.	14.52	0.1	KK	Lick	perley10
3850.	-9.	-9.	210.	14.58	0.1	KK	Lick	perley10
4130.	-9.	-9.	210.	14.65	0.1	KK	Lick	perley10
4410.	-9.	-9.	210.	14.82	0.1	KK	Lick	perley10
10200.	-9.	-9.	600.	17.76	0.06	J	MAGNUM	perley10
10300.	-9.	-9.	600.	21.85	0.39	RC	MAGNUM	perley10
11500.	-9.	-9.	300.	18.41	0.18	Y	MAGNUM	perley10
11500.	-9.	-9.	600.	19.88	0.14	IC	MAGNUM	perley10
12800.	-9.	-9.	480.	16.49	0.09	K	MAGNUM	perley10
12800.	-9.	-9.	600.	21.28	100.	RC	MAGNUM	perley10
14100.	-9.	-9.	540.	17.6	0.08	H	MAGNUM	perley10
14100.	-9.	-9.	600.	20.22	0.2	IC	MAGNUM	perley10
15400.	-9.	-9.	540.	18.32	0.1	J	MAGNUM	perley10
15400.	-9.	-9.	600.	21.36	100.	RC	MAGNUM	perley10
16500.	-9.	-9.	540.	19.75	0.43	Y	MAGNUM	perley10
16500.	-9.	-9.	600.	20.46	0.28	IC	MAGNUM	perley10
5100.	-9.	-9.	1060.	18.45	0.09	IC	Kuiper	perley10
11300.	-9.	-9.	2180.	19.8	0.01	IC	Kuiper	perley10
15400.	-9.	-9.	3530.	19.65	100.	IC	Kuiper	perley10
18600.	-9.	-9.	2700.	19.23	100.	IC	Kuiper	perley10
1820.	-9.	-9.	262.	19.29	0.04	RC	Kuiper	perley10
2610.	-9.	-9.	1230.	19.79	0.04	RC	Kuiper	perley10
3890.	-9.	-9.	1260.	20.3	0.06	RC	Kuiper	perley10
8650.	-9.	-9.	2940.	20.85	100.	RC	Kuiper	perley10
6470.	-9.	-9.	240.	21.4	100.	VJ	Kuiper	perley10
81100.	-9.	-9.	5100.	20.78	0.27	J	NTT	perley10
81700.	-9.	-9.	4940.	19.34	0.2	H	NTT	perley10
82100.	-9.	-9.	4960.	18.78	0.2	K	NTT	perley10
168000.	-9.	-9.	2190.	19.8	100.	H	NTT	perley10
80500.	-9.	-9.	3270.	23.2	100.	gg	GROND	perley10
80500.	-9.	-9.	3270.	24.1	100.	rr	GROND	perley10
80500.	-9.	-9.	3270.	23.14	0.27	ii	GROND	perley10
80500.	-9.	-9.	3270.	22.05	0.1	zz	GROND	perley10
80500.	-9.	-9.	2160.	20.46	0.24	J	GROND	perley10
80500.	-9.	-9.	2160.	19.23	0.34	H	GROND	perley10
80500.	-9.	-9.	2160.	18.13	100.	K	GROND	perley10
