174.6	16.107	0.452	0.452	J
209.85	15.395	0.153	0.153	J
246	15.433	0.16	0.16	J
282.15	15.247	0.141	0.141	J
318.35	15.03	0.143	0.143	J
354.65	14.761	0.126	0.126	J
390.85	14.744	0.117	0.117	J
427.05	15.005	0.129	0.129	J
463.3	14.571	0.091	0.091	J
499.4	14.616	0.084	0.084	J
553.65	14.547	0.064	0.064	J
626.05	14.748	0.083	0.083	J
698.45	14.705	0.073	0.073	J
770.85	14.624	0.059	0.059	J
844.25	14.746	0.088	0.088	J
916.6	14.889	0.083	0.083	J
989	14.929	0.083	0.083	J
1079.55	15.306	0.099	0.099	J
1188.25	15.321	0.078	0.078	J
1297.9	15.108	0.08	0.08	J
1407.05	15.194	0.066	0.066	J
1516.15	15.033	0.052	0.052	J
1624.65	15.011	0.052	0.052	J
1733.15	15.123	0.052	0.052	J
1841.75	15.14	0.052	0.052	J
1950.35	15.174	0.054	0.054	J
2058.9	15.249	0.063	0.063	J
2168.5	15.381	0.066	0.066	J
2277.1	15.49	0.078	0.078	J
2385.7	15.584	0.066	0.066	J
2494.35	15.591	0.071	0.071	J
2603.9	15.549	0.082	0.082	J
2712.45	15.795	0.087	0.087	J
2857.25	15.932	0.094	0.094	J
3075	15.951	0.07	0.07	J
3347.05	16.115	0.075	0.075	J
3655.8	16.261	0.082	0.082	J
10770.75	17.627	0.154	0.154	J
14884.5	18.291	0.228	0.228	J
