z=   5.1999998e+00 0.
TotalEnergy(erg)    8.1634441703545543e-02    1.2222659463262764e-03
Energy1(erg)    3.6251800225704038e+01    1.4469238614127655e+00
Energy2(erg)   -3.6269611653712985e+01    1.4579617242557241e+00
Energy3(erg)    1.4499462192053920e+02    2.7202642443113043e+00
Energy4(erg)    6.3495176381731753e+01    1.4186714473929178e+00
T_min_T_max    3.0048388021173420e+01    2.5837742730348118e+03
Interval1    3.0048388021173420e+01    5.1696416037675760e+02
Interval2    5.1696416037675760e+02    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    1.5849094771655969e+03
Interval4    1.5849094771655969e+03    2.5837742730348118e+03
