time_sec,flux,flux_err,band,source
14029.94,6.963697499086214e-13,1.925270874340265e-14,r,Veres_et_al
24402.0,5.480748797366105e-13,1.5152763356721095e-14,r,Veres_et_al
102697.17,1.6859313917971785e-13,6.21325313917592e-15,r,Veres_et_al
106405.63,1.717275196534701e-13,4.747793710954647e-15,r,Veres_et_al
191466.77,9.612578451193067e-14,2.657613620037537e-15,r,Veres_et_al
275594.19,7.496178116007404e-14,2.7626066183782167e-15,r,Veres_et_al
366390.74,5.739048530417664e-14,2.115042253260936e-15,r,Veres_et_al
448791.55,5.2340744673305246e-14,1.928941460669725e-15,r,Veres_et_al
537481.41,4.1575731320500936e-14,1.9150381023652235e-15,r,Veres_et_al
794992.63,4.1960426825964326e-14,1.1600904211234872e-15,r,Veres_et_al
1226716.84,3.8979826096259983e-14,1.4365443815536654e-15,r,Veres_et_al
1890.0,2.9298129698797323e-12,1.07973964544896e-13,r,23695
13854.0,9.095778947062917e-13,2.5147327678313883e-14,r,23702
21960.0,3.8473359863752753e-13,3.5435273959869e-14,R,23717
