time_sec,flux,flux_err,band,source
49.5,3.9289664791503124e-12,7.23742371661185e-13,R,MASTER
49.8,9.869117588833643e-12,1.272571050299007e-12,R,MASTER
54.1,5.679084406891452e-12,7.845945058297911e-13,R,MASTER
54.6,3.9289664791503124e-12,6.151810159120071e-13,R,MASTER
59.5,5.679084406891452e-12,5.753693042751802e-13,R,MASTER
64.2,8.208774463143955e-12,6.04844854738735e-13,R,MASTER
69.2,6.226992226213242e-12,4.014690252795157e-13,R,MASTER
74.1,7.486491288215289e-12,6.205781966066752e-13,R,MASTER
74.0,6.827761203595932e-12,6.288600466369231e-13,R,MASTER
74.3,5.179386536702142e-12,5.247430421316339e-13,R,MASTER
73.8,4.308026077765767e-12,4.76140638090867e-13,R,MASTER
