time_sec,flux,flux_err,band,source
1318.0,4.386331984664147e-12,4.1265478180762495e-15,r',30280
9399.46,8.998357396804269e-13,2.4877983880323424e-14,r,30271
13848.2,6.889111890768158e-13,1.904650004556856e-14,r,30271
9399.456,8.998357396804269e-13,2.4877983880323424e-14,r,30271
13848.192,6.889111890768158e-13,1.904650004556856e-14,r,30271
10692.0,8.281356841310299e-13,7.667097606621582e-15,r',30274
13572.0,6.951867702368656e-13,1.2822503449735561e-14,r',30274
84672.0,1.0048506057967789e-13,1.851027360280214e-14,r',30281
1614816.0,1.019768279072995e-13,4.697186306642204e-15,r',30286
22680.0,4.722405091836602e-13,5.2195866465531395e-14,r,30288
85679.424,1.2224817755112744e-13,1.1259473250996616e-14,R,30291
84153.6,7.62257135811925e-14,2.8082682247204457e-14,r',30292
81216.0,1.1149166301813424e-13,2.053752330069372e-14,R,30293
102244.032,1.0945671083193033e-13,2.016267125518101e-15,R,30294
171876.384,5.851165650757037e-14,1.6167368164886352e-14,R,30299
171288.864,5.190896784499119e-14,3.824794097682686e-15,R,30303
99792.0,1.2080961454532298e-13,2.2254243627686547e-14,r',30305
255988.512,2.8005439556169007e-14,2.579396305791222e-15,R,30309
256068.0,3.1659313884652264e-14,9.71009447163454e-15,r',30320
529066.944,1.1431454673306222e-14,1.6846357433079958e-15,r',30338
64800.0,1.897418971006187e-13,1.3981854687504976e-14,r,30343
69088.03,1.6566943589649773e-13,9.1552313630402e-15,R,30791
159856.416,6.842934665316737e-14,3.1512878705381037e-15,R,30791
236913.984,2.2602851850906526e-14,5.412721270226487e-15,r,30791
241579.584,3.3361256052579956e-14,2.7654167113282068e-15,R,30791
593153.28,9.710517907244768e-15,2.14649220273346e-15,R,30791
1111648.32,4.048017613170771e-15,1.1185086014717225e-15,R,30791
