time	flux	flux_err	band
49.0	2.790276801071144e-12	2.790276801071144e-12	R
71.0	4.848945337341593e-12	8.157682776836373e-13	R
77.0	6.392154865842227e-12	1.0753920291569989e-12	R
93.0	7.685060455768751e-12	1.292905589926524e-12	R
89.0	7.008858436766568e-12	1.6920956000813496e-12	R
119.0	7.900367400617533e-12	2.1530694484878168e-13	R
160.0	8.742734467685183e-12	2.3826378602522946e-13	R
174.0	2.0213768532589476e-12	1.4358570156638174e-13	R
201.0	8.426501225792645e-12	2.296455522496657e-13	R
241.0	8.272700245277305e-12	2.2545404854478082e-13	R
281.0	8.504470681659936e-12	2.3177043638263104e-13	R
351.0	7.008858436766568e-12	5.575576901661721e-13	R
446.0	4.146171750558182e-12	7.56761630401192e-14	R
761.0	2.7142340118112293e-12	4.954035384067512e-14	R
861.0	2.5920733580069397e-12	1.8412433635069141e-13	R
1330.0	1.5763305348860833e-12	1.1197245352207101e-13	R
2000.0	9.070835442174945e-13	6.443342163823017e-14	R
